i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
3797	1071.026	1020.924	29.176	0.123	2.452	238.733	90.055	238.973	1.0	39.118	11.0	-	-	-	-	17.263	-	-	-	-	0.457	-	-	-	-	2.889	-	-	-	-	39.118	-	-	-	-	-1.0	-	-	-	-	2.0	401.222	33.918	22.467	3.041	0.36	-0.987	0.229	336.298	64.924	0	0	0	0	0	0
3798	1261.14	1253.481	33.651	2.558	-1.818	61.108	398.863	848.439	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	313.165	150.442	147.788	1.265	1.547	2.703	-0.213	160.836	152.329	0	0	0	0	0	0
3799	1076.509	1028.566	40.727	0.253	-0.569	162.485	91.108	51.923	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	247.997	31.422	21.763	0.689	3.031	2.015	-2.842	50.493	197.505	0	0	0	0	0	0
3800	1081.215	1034.121	24.256	1.767	-0.385	24.73	39.889	991.255	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	35.05	20.054	8.17	1.093	2.169	3.076	1.878	23.932	11.117	0	0	0	0	0	0
3801	1390.661	1390.587	8.823	0.177	1.953	50.099	18.445	1356.132	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	53.612	10.43	5.406	2.877	2.677	-0.644	-2.777	40.909	12.703	0	0	0	0	0	0
3802	955.666	899.179	34.823	0.966	1.876	42.339	100.283	792.189	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	131.535	23.537	12.363	2.828	0.25	-1.089	-1.607	80.606	50.929	0	0	0	0	0	0
3803	1266.727	1260.75	5.009	0.103	2.439	48.65	94.735	631.571	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	62.827	10.782	9.381	1.536	2.952	0.352	-2.307	11.762	51.065	0	0	0	0	0	0
3804	1074.55	1028.428	31.76	0.061	-2.928	520.781	21.735	958.511	1.0	351.296	-11.0	-	-	-	-	63.316	-	-	-	-	2.96	-	-	-	-	-2.831	-	-	-	-	351.296	-	-	-	-	1.0	-	-	-	-	2.0	202.995	86.928	9.563	2.587	2.867	0.335	-0.264	167.271	35.724	0	0	0	0	0	0
3805	1397.066	1396.978	54.93	1.346	-0.099	56.343	24.466	1342.55	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	82.354	49.012	11.053	1.299	2.742	-3.06	2.124	52.352	30.002	0	0	0	0	0	0
3806	1117.053	1081.995	19.232	1.22	2.497	20.478	17.8	1049.274	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	40.106	11.356	9.906	0.756	2.663	-0.235	-1.118	17.004	23.102	0	0	0	0	0	0
3807	1252.628	1244.551	10.954	2.431	-2.552	16.797	16.101	484.083	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	21.681	7.802	7.181	1.035	0.725	-0.123	1.38	10.033	11.649	0	0	0	0	0	0
3808	1393.867	1393.794	21.38	3.054	-1.479	244.198	12.842	1176.035	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	253.939	32.53	11.658	0.154	0.331	1.533	-1.847	215.929	38.011	0	0	0	0	0	0
3809	1378.452	1378.258	12.986	0.261	-1.204	50.314	18.61	1309.713	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	54.447	12.422	7.7	2.761	2.729	1.324	3.132	35.063	19.384	0	0	0	0	0	0
3810	1395.024	1394.954	7.13	0.087	-0.198	82.175	11.448	637.978	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	86.634	11.146	8.628	2.867	2.94	2.058	-1.778	42.393	44.242	0	0	0	0	0	0
3811	1401.384	1401.305	30.279	0.73	1.506	45.429	87.505	5.415	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	82.889	22.354	8.681	2.749	0.408	-1.771	-1.278	59.554	23.336	0	0	0	0	0	0
3812	1037.665	975.283	2.814	3.135	2.609	419.134	89.793	57.597	1.0	9.425	11.0	-	-	-	-	8.301	-	-	-	-	2.064	-	-	-	-	-0.046	-	-	-	-	9.425	-	-	-	-	-1.0	-	-	-	-	2.0	429.734	32.879	26.927	0.159	0.122	-3.012	0.119	208.518	221.216	0	0	0	0	0	0
3813	1242.667	1235.918	8.543	3.123	1.348	471.308	92.483	294.057	1.0	44.492	11.0	-	-	-	-	28.683	-	-	-	-	0.701	-	-	-	-	-2.549	-	-	-	-	44.492	-	-	-	-	-1.0	-	-	-	-	2.0	443.746	44.247	25.739	0.146	0.187	-0.13	2.593	304.863	138.883	0	0	0	0	0	0
3814	1347.636	1347.563	2.875	3.137	2.56	661.1	234.14	312.853	1.0	39.751	11.0	-	-	-	-	18.122	-	-	-	-	0.473	-	-	-	-	-0.996	-	-	-	-	39.751	-	-	-	-	-1.0	-	-	-	-	2.0	671.968	125.278	111.456	0.313	0.439	2.568	-0.505	408.558	263.41	0	0	0	0	0	0
3815	1407.384	1407.314	10.462	2.988	-0.026	68.206	148.549	1226.662	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	172.996	22.031	11.801	0.186	2.908	2.962	-0.316	120.701	52.295	0	0	0	0	0	0
3816	1398.035	1397.959	2.193	3.029	0.545	19.594	10.953	1381.284	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	33.831	12.668	11.067	0.778	1.032	-1.906	1.363	19.446	14.385	0	0	0	0	0	0
3817	1311.526	1308.864	34.058	0.828	-2.545	46.254	34.889	1224.911	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	53.319	25.485	15.298	2.216	2.241	0.163	1.372	32.917	20.402	0	0	0	0	0	0
3818	1211.083	1195.1	43.065	0.126	2.938	343.54	89.901	728.375	2.0	218.768	11.0	13.0	-	-	-	27.179	8.445	-	-	-	0.139	0.389	-	-	-	-0.343	3.046	-	-	-	196.492	22.276	-	-	-	-1.0	-1.0	-	-	-	2.0	944.004	98.089	73.155	3.009	0.384	-0.072	3.05	746.202	197.802	0	0	0	0	0	0
3819	1251.997	1242.13	92.752	0.164	0.652	566.703	253.948	857.245	3.0	578.584	-11.0	-11.0	-11.0	-	-	128.665	7.685	3.554	-	-	2.911	0.909	0.773	-	-	0.727	-2.584	0.051	-	-	563.754	9.74	5.09	-	-	1.0	1.0	1.0	-	-	2.0	267.903	151.101	73.732	1.997	0.858	-2.347	-2.652	167.502	100.4	0	0	0	0	0	0
3820	1398.399	1398.322	15.77	2.374	2.371	22.703	15.233	1359.779	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	50.1	9.235	6.562	2.569	0.211	-0.82	-0.701	18.063	32.037	0	0	0	0	0	0
3821	1373.991	1373.773	13.28	0.201	-0.829	66.627	34.984	216.415	1.0	21.061	-11.0	-	-	-	-	16.263	-	-	-	-	2.259	-	-	-	-	3.083	-	-	-	-	21.061	-	-	-	-	1.0	-	-	-	-	2.0	56.726	9.569	6.009	2.927	2.494	1.436	-0.108	46.115	10.611	0	0	0	0	0	0
3822	1378.071	1377.886	8.839	3.1	0.677	214.377	110.436	213.202	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	221.338	26.055	19.317	0.29	0.151	-3.051	-0.165	91.618	129.72	0	0	0	0	0	0
3823	1348.664	1347.895	12.826	2.755	-3.045	33.998	12.345	1037.943	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	39.271	10.766	7.059	0.705	0.358	-0.487	1.092	18.13	21.141	0	0	0	0	0	0
3824	937.137	825.497	59.454	0.592	-3.06	106.571	89.082	385.997	3.0	419.738	-11.0	11.0	11.0	-	-	119.86	59.845	3.551	-	-	2.45	0.271	2.688	-	-	0.525	-1.382	3.126	-	-	187.88	223.76	8.097	-	-	1.0	-1.0	-1.0	-	-	2.0	156.294	47.702	6.91	2.671	3.002	3.122	3.115	106.265	50.029	0	0	0	0	0	0
3825	1401.26	1401.177	7.928	1.534	-0.761	7.934	12.011	1240.327	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	82.591	13.782	7.055	0.349	2.959	2.002	-1.569	42.722	39.869	0	0	0	0	0	0
3826	1095.647	1058.51	58.888	0.636	-2.768	99.147	91.903	199.453	1.0	49.726	-11.0	-	-	-	-	49.701	-	-	-	-	1.603	-	-	-	-	0.019	-	-	-	-	49.726	-	-	-	-	1.0	-	-	-	-	2.0	85.624	21.95	7.38	2.748	2.859	0.984	2.829	57.8	27.824	0	0	0	0	0	0
3827	865.035	713.275	29.651	2.986	-1.399	191.578	13.709	343.883	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	195.445	27.135	7.895	0.148	0.792	2.007	0.626	183.525	11.92	0	0	0	0	0	0
3828	1210.716	1195.996	26.637	2.885	-1.196	105.03	11.651	1170.923	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	160.365	20.132	9.398	0.156	2.803	2.24	1.276	131.112	29.253	0	0	0	0	0	0
3829	1118.923	1082.446	62.021	0.586	0.749	112.206	228.274	836.159	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	243.73	94.142	32.138	1.16	2.907	-2.379	0.789	103.416	140.314	0	0	0	0	0	0
3830	1381.309	1381.182	10.199	0.25	0.436	41.184	23.279	1334.419	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	49.216	13.609	9.287	2.602	2.646	-1.955	2.033	28.605	20.612	0	0	0	0	0	0
3831	1403.647	1403.572	7.871	2.802	2.997	23.637	16.103	986.337	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	27.902	7.789	5.719	0.771	0.381	0.603	-1.328	12.11	15.792	0	0	0	0	0	0
3832	1367.896	1367.554	18.258	0.316	1.318	58.707	34.345	1299.047	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	69.126	21.553	12.161	2.64	2.505	-1.225	2.926	47.472	21.653	0	0	0	0	0	0
3833	1314.881	1312.381	12.546	0.257	-0.693	49.367	18.583	1144.227	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	53.902	10.271	7.97	2.82	2.701	3.134	1.493	33.623	20.279	0	0	0	0	0	0
3834	1021.295	949.414	9.204	0.393	0.389	24.058	22.796	829.534	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	29.02	10.618	5.258	2.532	2.498	3.013	-1.177	19.956	9.065	0	0	0	0	0	0
3835	928.17	918.695	30.912	0.686	1.705	48.774	17.355	257.863	1.0	44.755	-11.0	-	-	-	-	21.09	-	-	-	-	2.651	-	-	-	-	-2.113	-	-	-	-	44.755	-	-	-	-	1.0	-	-	-	-	2.0	83.508	9.984	9.716	0.241	2.897	-0.808	-0.584	42.58	40.928	0	0	0	0	0	0
3836	1402.724	1402.653	93.817	0.184	0.604	513.746	90.012	814.08	1.0	136.881	-11.0	-	-	-	-	47.971	-	-	-	-	2.784	-	-	-	-	-2.403	-	-	-	-	136.881	-	-	-	-	1.0	-	-	-	-	2.0	273.788	54.906	52.116	2.685	2.78	0.922	-2.461	124.867	148.921	0	0	0	0	0	0
3837	1291.571	1287.397	13.52	0.602	-0.197	23.874	17.765	1250.049	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	26.033	8.749	6.45	2.266	2.661	2.542	-2.78	11.678	14.356	0	0	0	0	0	0
3838	1237.461	1227.008	62.725	0.135	-2.801	465.763	90.667	228.513	1.0	182.944	-11.0	-	-	-	-	118.873	-	-	-	-	0.707	-	-	-	-	-0.534	-	-	-	-	182.944	-	-	-	-	1.0	-	-	-	-	2.0	643.156	117.213	56.672	2.885	2.808	1.597	-2.545	469.908	173.249	0	0	0	0	0	0
3839	1371.155	1370.742	6.462	3.129	0.08	504.226	67.93	1186.444	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	567.683	103.257	97.071	0.236	0.914	-2.778	0.382	444.762	122.922	0	0	0	0	0	0
3840	1048.165	992.946	16.647	0.127	1.441	131.046	87.936	693.603	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	141.365	28.992	12.834	2.631	2.979	-1.541	1.809	61.603	79.762	0	0	0	0	0	0
3841	1354.586	1354.09	16.929	0.434	2.194	40.297	19.198	1333.659	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	44.31	9.551	7.45	2.214	2.893	-0.866	-1.052	13.388	30.922	0	0	0	0	0	0
3842	1117.69	1083.565	26.136	0.229	-1.109	115.274	41.231	811.689	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	118.477	14.945	12.377	2.692	2.991	2.301	1.707	35.856	82.621	0	0	0	0	0	0
3843	1245.816	1235.845	17.14	2.339	2.232	23.834	10.615	604.686	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	67.225	11.388	7.501	2.665	0.192	-0.563	-1.451	27.068	40.157	0	0	0	0	0	0
3844	1352.985	1352.746	17.234	2.864	-0.587	62.831	15.915	1068.488	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	68.099	12.47	9.14	0.254	0.638	2.016	-2.954	51.057	17.042	0	0	0	0	0	0
3845	1012.581	944.398	19.595	0.049	0.096	399.529	89.974	251.274	1.0	56.705	-11.0	-	-	-	-	53.077	-	-	-	-	1.93	-	-	-	-	-2.734	-	-	-	-	56.705	-	-	-	-	1.0	-	-	-	-	2.0	382.171	46.42	25.539	2.828	3.03	1.0	-0.484	152.171	229.999	0	0	0	0	0	0
3846	1127.273	1099.843	3.328	0.006	3.043	555.425	13.569	652.552	1.0	621.498	-11.0	-	-	-	-	253.442	-	-	-	-	2.722	-	-	-	-	2.352	-	-	-	-	621.498	-	-	-	-	1.0	-	-	-	-	2.0	291.519	266.452	10.441	1.458	2.619	-0.782	2.335	269.681	21.838	0	0	0	0	0	0
3847	1405.705	1405.634	12.274	2.761	-1.642	33.027	18.155	1160.39	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	36.633	8.256	6.002	0.791	0.261	1.053	2.136	12.741	23.893	0	0	0	0	0	0
3848	1395.669	1395.537	16.356	1.548	2.389	16.36	35.04	1332.848	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	24.989	10.116	7.157	0.926	2.411	-0.479	-1.144	13.48	11.509	0	0	0	0	0	0
3849	1401.01	1400.925	43.5	1.255	1.069	45.758	37.002	1343.173	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	61.921	31.37	26.203	1.946	1.641	-1.433	-2.869	34.585	27.336	0	0	0	0	0	0
3850	1395.453	1395.381	44.931	0.717	-1.965	68.365	14.327	1333.155	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	98.025	33.676	15.549	2.658	0.89	1.453	0.544	77.564	20.462	0	0	0	0	0	0
3851	1224.685	1212.22	35.89	3.08	-1.394	584.558	13.118	946.693	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	593.272	59.509	27.324	0.131	0.205	1.449	-2.089	457.4	135.872	0	0	0	0	0	0
3852	1333.904	1332.269	10.211	0.136	-1.435	75.383	11.983	1043.746	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	79.69	11.303	6.545	2.969	2.553	1.097	3.132	67.297	12.393	0	0	0	0	0	0
3853	912.782	772.078	17.518	0.08	1.331	220.497	32.958	705.902	1.0	189.67	-11.0	-	-	-	-	26.666	-	-	-	-	3.001	-	-	-	-	-1.278	-	-	-	-	189.67	-	-	-	-	1.0	-	-	-	-	2.0	52.729	22.916	10.522	1.955	2.708	2.165	-1.478	26.129	26.601	0	0	0	0	0	0
3854	1394.534	1394.464	18.071	0.318	0.36	57.726	154.534	1232.328	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	124.555	34.699	16.762	0.98	2.93	-2.866	0.185	43.517	81.038	0	0	0	0	0	0
3855	1384.612	1384.527	5.224	0.341	-0.995	15.608	12.569	792.863	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	23.437	4.582	3.035	1.056	2.968	2.763	1.087	5.759	17.677	0	0	0	0	0	0
3856	1034.322	969.738	104.823	0.288	0.042	368.909	353.46	349.255	2.0	285.83	-11.0	11.0	-	-	-	65.115	17.032	-	-	-	2.773	0.163	-	-	-	-3.089	-2.146	-	-	-	180.892	104.938	-	-	-	1.0	-1.0	-	-	-	2.0	239.802	82.211	58.314	1.724	2.753	0.208	-3.132	84.558	155.243	0	0	0	0	0	0
3857	1374.812	1374.576	29.602	1.871	-2.39	30.99	17.333	371.984	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	40.33	29.565	8.481	1.412	1.089	1.039	-0.671	30.43	9.9	0	0	0	0	0	0
3858	1399.301	1399.222	10.098	0.089	-0.765	113.357	22.894	1362.812	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	119.01	16.43	11.373	2.903	2.896	1.625	-2.167	70.92	48.09	0	0	0	0	0	0
3859	1401.575	1401.502	18.066	2.709	2.618	43.059	11.216	1383.42	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	58.179	25.222	10.259	0.867	0.525	-0.87	1.631	36.261	21.919	0	0	0	0	0	0
3860	1220.633	1207.378	50.257	2.489	-2.836	82.779	92.117	806.364	1.0	325.185	11.0	-	-	-	-	49.467	-	-	-	-	0.153	-	-	-	-	-3.114	-	-	-	-	325.185	-	-	-	-	-1.0	-	-	-	-	2.0	126.372	49.581	9.043	0.521	2.73	0.487	-1.1	102.381	23.991	0	0	0	0	0	0
3861	1364.337	1364.144	15.682	2.88	-2.125	60.54	46.594	1294.515	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	80.085	30.538	18.994	0.582	1.004	0.469	-3.117	57.099	22.986	0	0	0	0	0	0
3862	1053.836	1028.489	24.455	0.466	-0.718	54.398	12.885	992.331	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	58.37	13.493	12.578	2.75	2.473	2.082	2.79	36.737	21.633	0	0	0	0	0	0
3863	1399.662	1399.584	12.354	0.28	-1.884	44.651	74.285	573.704	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	49.536	12.182	8.047	2.794	2.426	0.589	2.474	36.769	12.767	0	0	0	0	0	0
3864	1380.715	1380.546	5.956	2.373	1.431	8.573	25.877	1354.419	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	26.111	11.301	7.403	0.84	2.062	-2.346	0.299	16.808	9.302	0	0	0	0	0	0
3865	1384.176	1384.095	27.162	0.136	-1.242	200.301	88.444	1221.266	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	209.296	37.536	10.375	2.931	2.713	1.904	-1.226	182.525	26.771	0	0	0	0	0	0
3866	1301.094	1297.888	9.765	2.864	-0.208	35.694	17.067	1173.336	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	40.173	9.529	6.847	0.399	0.528	-2.625	1.757	25.487	14.686	0	0	0	0	0	0
3867	1356.113	1355.623	20.153	1.677	2.004	20.268	15.181	1330.74	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	35.405	12.171	9.768	2.322	0.625	-0.776	-1.594	17.442	17.963	0	0	0	0	0	0
3868	1202.767	1185.636	17.914	1.677	1.966	18.015	19.996	358.673	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	29.935	11.146	7.664	0.807	2.423	-0.921	-1.552	16.997	12.938	0	0	0	0	0	0
3869	1371.237	1370.901	6.143	3.072	2.017	88.851	71.386	414.475	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	98.418	18.263	14.078	0.299	0.448	-1.814	1.046	63.967	34.452	0	0	0	0	0	0
3870	1393.509	1393.436	10.247	2.522	-0.052	17.64	14.076	1375.935	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	23.859	11.252	5.399	0.945	0.715	2.59	-1.691	15.091	8.767	0	0	0	0	0	0
3871	948.037	832.184	3.623	0.027	-1.199	136.092	101.53	444.613	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	169.272	45.983	42.361	2.722	2.234	1.924	-1.219	113.626	55.645	0	0	0	0	0	0
3872	1402.188	1402.113	17.817	2.892	2.072	71.993	91.292	72.176	1.0	76.632	11.0	-	-	-	-	21.8	-	-	-	-	2.853	-	-	-	-	-2.352	-	-	-	-	76.632	-	-	-	-	-1.0	-	-	-	-	2.0	148.869	17.456	10.862	0.17	0.254	0.424	-0.741	104.427	44.442	0	0	0	0	0	0
3873	1275.416	1269.799	21.82	1.692	-0.159	21.982	54.701	1191.616	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	26.378	11.962	11.639	1.679	1.243	-2.915	2.586	12.654	13.724	0	0	0	0	0	0
3874	1205.317	1189.859	35.544	2.724	-1.521	87.685	73.373	1074.2	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	106.923	47.178	16.842	0.841	0.418	1.322	-2.489	64.152	42.771	0	0	0	0	0	0
3875	785.821	487.487	10.593	0.124	0.277	85.651	10.92	457.894	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	92.149	12.076	11.532	2.93	2.76	-1.804	2.267	59.181	32.969	0	0	0	0	0	0
3876	922.893	786.162	19.509	2.913	-3.14	86.022	45.142	612.583	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	91.369	15.746	11.715	0.364	0.27	0.646	-0.937	45.657	45.712	0	0	0	0	0	0
3877	1118.8	1083.492	7.621	3.013	-1.466	59.473	15.366	985.969	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	65.642	12.032	8.061	0.262	0.518	0.955	-2.859	47.844	17.798	0	0	0	0	0	0
3878	1404.752	1404.681	7.062	1.236	-2.95	7.477	29.002	973.209	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	67.563	13.401	11.586	0.446	2.779	-0.852	1.735	33.026	34.537	0	0	0	0	0	0
3879	1233.919	1225.553	6.796	0.25	2.636	27.423	11.354	726.278	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	50.554	13.312	7.006	1.101	2.934	-0.777	2.101	15.887	34.667	0	0	0	0	0	0
3880	998.207	991.123	7.837	2.963	-1.639	44.05	48.959	17.122	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	891.985	72.423	65.667	2.969	0.142	0.999	-2.2	423.845	468.14	0	0	0	0	0	0
