i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
3115	1400.632	1400.558	66.32	2.472	-2.386	106.814	129.727	138.666	1.0	6.361	-11.0	-	-	-	-	3.256	-	-	-	-	0.538	-	-	-	-	1.686	-	-	-	-	6.361	-	-	-	-	1.0	-	-	-	-	2.0	336.915	116.183	74.131	2.485	0.549	-0.984	1.68	194.392	142.523	0	0	0	0	0	0
3116	1399.25	1399.176	38.265	0.827	1.619	52.012	599.775	501.379	1.0	85.315	-11.0	-	-	-	-	19.671	-	-	-	-	0.233	-	-	-	-	0.292	-	-	-	-	85.315	-	-	-	-	1.0	-	-	-	-	2.0	817.163	389.97	364.319	1.391	2.05	-2.883	0.153	400.946	416.217	0	0	0	0	0	0
3117	1375.763	1375.436	58.813	1.397	2.705	59.715	54.906	802.428	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	309.847	68.346	51.977	2.697	0.372	-1.266	0.888	163.971	145.876	0	0	0	0	0	0
3118	1106.041	1067.775	103.103	2.762	0.514	278.165	364.995	99.654	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	636.444	312.178	242.519	1.341	0.918	2.956	-0.462	322.662	313.782	0	0	0	0	0	0
3119	1319.112	1316.763	85.963	1.571	0.826	85.963	109.136	557.303	1.0	13.353	-11.0	-	-	-	-	10.633	-	-	-	-	2.22	-	-	-	-	1.332	-	-	-	-	13.353	-	-	-	-	1.0	-	-	-	-	2.0	770.652	391.407	314.149	1.306	1.896	-1.912	1.337	423.489	347.163	0	0	0	0	0	0
3120	1398.682	1398.6	75.546	0.267	-1.374	285.835	92.37	79.105	1.0	267.872	13.0	-	-	-	-	71.652	-	-	-	-	0.271	-	-	-	-	-1.509	-	-	-	-	267.872	-	-	-	-	-1.0	-	-	-	-	2.0	647.975	191.722	75.273	2.796	1.588	2.064	-0.314	569.729	78.247	0	0	0	0	0	0
3121	911.075	767.699	156.373	2.547	-0.188	279.359	139.897	106.057	1.0	239.077	11.0	-	-	-	-	226.918	-	-	-	-	1.25	-	-	-	-	2.638	-	-	-	-	239.077	-	-	-	-	-1.0	-	-	-	-	2.0	303.124	127.14	70.201	0.644	1.764	-0.472	-2.798	230.544	72.58	0	0	0	0	0	0
3122	1076.577	1047.952	159.689	2.241	2.779	203.842	120.649	248.107	2.0	175.854	13.0	-11.0	-	-	-	165.239	9.021	-	-	-	1.64	2.061	-	-	-	-0.424	-0.093	-	-	-	165.63	10.224	-	-	-	-1.0	1.0	-	-	-	2.0	608.996	226.17	223.393	0.732	2.042	2.987	-0.105	355.017	253.978	0	0	0	0	0	0
3123	750.905	723.347	190.425	1.192	1.279	204.938	108.449	353.47	1.0	100.777	13.0	-	-	-	-	100.728	-	-	-	-	1.54	-	-	-	-	-1.781	-	-	-	-	100.777	-	-	-	-	-1.0	-	-	-	-	2.0	320.424	192.69	102.997	1.894	1.709	-2.046	1.015	205.064	115.36	0	0	0	0	0	0
3124	1052.269	998.175	118.338	2.736	-2.835	300.146	100.646	389.537	1.0	214.46	11.0	-	-	-	-	203.613	-	-	-	-	1.251	-	-	-	-	2.533	-	-	-	-	214.46	-	-	-	-	-1.0	-	-	-	-	2.0	383.486	193.469	119.44	1.007	0.946	-0.571	0.201	232.819	150.667	0	0	0	0	0	0
3125	1281.475	1276.395	41.147	3.052	-0.161	461.254	10.284	114.64	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	497.539	82.662	82.035	0.285	0.433	1.677	-1.969	301.087	196.452	0	0	0	0	0	0
3126	1354.713	1353.954	28.386	2.872	3.019	106.591	142.014	541.471	1.0	39.436	11.0	-	-	-	-	35.269	-	-	-	-	1.107	-	-	-	-	0.9	-	-	-	-	39.436	-	-	-	-	-1.0	-	-	-	-	2.0	332.956	151.734	146.603	0.987	1.673	-0.069	-3.0	183.332	149.623	0	0	0	0	0	0
3127	1003.895	941.544	73.672	2.979	-3.104	454.337	143.272	60.658	1.0	675.509	11.0	-	-	-	-	112.615	-	-	-	-	0.167	-	-	-	-	1.421	-	-	-	-	675.509	-	-	-	-	-1.0	-	-	-	-	2.0	270.911	100.174	53.385	2.468	2.616	-0.648	-2.018	163.64	107.271	0	0	0	0	0	0
3128	1242.483	1233.116	62.069	0.385	-0.01	165.183	398.819	143.528	1.0	135.659	-11.0	-	-	-	-	35.704	-	-	-	-	2.875	-	-	-	-	0.171	-	-	-	-	135.659	-	-	-	-	1.0	-	-	-	-	2.0	278.644	68.141	40.975	0.539	2.849	-2.731	2.584	135.863	142.781	0	0	0	0	0	0
3129	1144.521	1120.668	127.771	2.518	-2.76	218.889	439.971	121.717	1.0	137.128	-11.0	-	-	-	-	130.771	-	-	-	-	1.265	-	-	-	-	0.237	-	-	-	-	137.128	-	-	-	-	1.0	-	-	-	-	2.0	553.406	258.835	256.293	1.542	1.105	-2.845	0.37	264.027	289.379	0	0	0	0	0	0
3130	750.985	686.556	65.344	0.717	0.794	99.391	61.648	284.367	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	303.631	105.169	82.402	0.947	2.641	-1.447	2.365	131.051	172.58	0	0	0	0	0	0
3131	1179.01	1175.277	403.668	1.813	-0.863	415.79	47.943	41.635	1.0	20.107	11.0	-	-	-	-	19.532	-	-	-	-	1.331	-	-	-	-	2.145	-	-	-	-	20.107	-	-	-	-	-1.0	-	-	-	-	2.0	422.877	279.134	126.159	1.305	1.384	2.338	2.145	289.423	133.454	0	0	0	0	0	0
3132	837.062	624.743	28.891	0.058	-2.178	496.897	153.249	219.986	1.0	167.523	13.0	-	-	-	-	33.166	-	-	-	-	2.942	-	-	-	-	2.562	-	-	-	-	167.523	-	-	-	-	-1.0	-	-	-	-	2.0	550.702	173.045	167.318	1.586	2.671	-1.187	1.694	176.139	374.563	0	0	0	0	0	0
3133	1319.151	1318.811	290.433	1.665	2.233	291.731	121.585	408.519	1.0	7.689	13.0	-	-	-	-	4.317	-	-	-	-	2.545	-	-	-	-	-0.609	-	-	-	-	7.689	-	-	-	-	-1.0	-	-	-	-	2.0	382.705	219.257	102.379	1.836	0.866	-0.615	-1.574	244.036	138.668	0	0	0	0	0	0
3134	486.2	467.287	63.101	0.967	1.71	76.648	105.423	103.358	1.0	115.597	-11.0	-	-	-	-	112.996	-	-	-	-	1.783	-	-	-	-	2.917	-	-	-	-	115.597	-	-	-	-	1.0	-	-	-	-	2.0	214.601	139.331	67.633	1.6	1.785	-0.162	-1.83	143.449	71.152	0	0	0	0	0	0
3135	1300.466	1296.442	49.413	0.105	0.877	470.604	63.86	167.526	1.0	468.128	-11.0	-	-	-	-	101.132	-	-	-	-	2.924	-	-	-	-	-3.047	-	-	-	-	468.128	-	-	-	-	1.0	-	-	-	-	2.0	84.344	41.565	38.96	1.501	1.864	-0.745	-0.006	42.935	41.409	0	0	0	0	0	0
3136	807.174	620.308	53.367	2.748	-1.92	139.021	78.642	226.253	1.0	45.394	13.0	-	-	-	-	45.027	-	-	-	-	1.444	-	-	-	-	2.524	-	-	-	-	45.394	-	-	-	-	-1.0	-	-	-	-	2.0	269.032	124.893	90.809	1.465	0.693	1.164	-1.509	126.265	142.767	0	0	0	0	0	0
3137	1011.997	1001.523	227.481	2.176	-0.911	276.595	59.44	121.861	1.0	70.806	-13.0	-	-	-	-	68.965	-	-	-	-	1.342	-	-	-	-	-0.501	-	-	-	-	70.806	-	-	-	-	1.0	-	-	-	-	2.0	500.491	365.938	92.688	1.379	0.922	2.154	-1.555	382.959	117.532	0	0	0	0	0	0
3138	1342.42	1341.224	189.007	0.416	-0.464	467.994	83.741	126.957	1.0	54.837	-13.0	-	-	-	-	43.083	-	-	-	-	0.904	-	-	-	-	-0.246	-	-	-	-	54.837	-	-	-	-	1.0	-	-	-	-	2.0	529.557	165.529	76.612	2.726	2.419	2.516	-3.118	411.322	118.235	0	0	0	0	0	0
3139	1200.669	1184.954	116.332	1.073	-0.686	132.416	516.09	57.316	1.0	8.193	11.0	-	-	-	-	5.875	-	-	-	-	2.342	-	-	-	-	2.648	-	-	-	-	8.193	-	-	-	-	-1.0	-	-	-	-	2.0	316.438	170.978	64.023	2.23	0.747	2.693	-0.008	219.36	97.078	0	0	0	0	0	0
3140	1170.541	1150.059	52.538	0.826	1.286	71.429	461.344	117.16	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	612.215	202.426	164.91	2.477	0.665	-2.536	0.404	333.356	278.859	0	0	0	0	0	0
3141	564.568	520.637	146.915	2.185	-0.052	179.832	186.734	78.148	1.0	55.543	-11.0	-	-	-	-	54.667	-	-	-	-	1.393	-	-	-	-	-0.292	-	-	-	-	55.543	-	-	-	-	1.0	-	-	-	-	2.0	241.43	138.741	79.791	1.253	1.029	2.727	-2.726	146.654	94.777	0	0	0	0	0	0
3142	951.028	901.766	55.656	1.949	-0.647	59.889	248.965	200.575	1.0	152.683	-11.0	-	-	-	-	39.229	-	-	-	-	2.882	-	-	-	-	-3.088	-	-	-	-	152.683	-	-	-	-	1.0	-	-	-	-	2.0	303.111	125.654	103.959	0.991	0.863	0.901	-2.492	157.951	145.16	0	0	0	0	0	0
3143	1347.466	1347.111	245.452	1.355	-0.376	251.286	91.471	672.846	1.0	82.671	13.0	-	-	-	-	65.175	-	-	-	-	0.908	-	-	-	-	-0.143	-	-	-	-	82.671	-	-	-	-	-1.0	-	-	-	-	2.0	779.331	453.944	208.593	1.993	0.947	2.785	-0.334	518.788	260.542	0	0	0	0	0	0
3144	1107.237	1093.157	211.298	0.926	0.619	264.318	240.482	77.753	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	749.112	376.775	166.451	2.288	0.776	-2.587	0.474	509.913	239.199	0	0	0	0	0	0
3145	1175.223	1172.716	191.49	2.206	1.351	237.819	154.84	220.206	1.0	227.315	13.0	-	-	-	-	208.608	-	-	-	-	1.162	-	-	-	-	-1.404	-	-	-	-	227.315	-	-	-	-	-1.0	-	-	-	-	2.0	464.751	172.205	154.678	2.187	0.731	1.785	-1.832	220.506	244.245	0	0	0	0	0	0
3146	928.713	797.233	288.616	0.912	0.583	364.973	117.617	182.219	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	544.849	371.862	106.466	2.017	1.976	-2.356	1.364	427.39	117.459	0	0	0	0	0	0
3147	1024.474	955.55	112.508	2.618	0.04	225.175	256.856	198.125	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	312.193	102.12	52.355	1.517	0.27	2.698	-1.967	110.488	201.705	0	0	0	0	0	0
3148	983.452	910.991	131.398	2.619	0.715	263.052	122.949	481.022	1.0	45.485	11.0	-	-	-	-	44.926	-	-	-	-	1.728	-	-	-	-	-3.053	-	-	-	-	45.485	-	-	-	-	-1.0	-	-	-	-	2.0	571.591	276.891	185.565	1.45	0.742	-2.308	0.728	285.555	286.036	0	0	0	0	0	0
3149	1340.795	1339.787	156.78	0.762	-0.014	227.111	355.729	127.962	3.0	68.374	-13.0	-11.0	-11.0	-	-	28.116	23.294	6.241	-	-	1.22	2.253	2.308	-	-	0.551	-3.021	-2.957	-	-	29.937	30.002	8.435	-	-	1.0	1.0	1.0	-	-	2.0	781.097	394.729	224.526	2.212	1.061	-2.901	0.377	519.868	261.229	0	0	0	0	0	0
3150	1196.295	1179.681	133.224	2.59	-0.097	254.1	421.068	219.731	1.0	119.821	-13.0	-	-	-	-	105.668	-	-	-	-	1.08	-	-	-	-	-0.871	-	-	-	-	119.821	-	-	-	-	1.0	-	-	-	-	2.0	921.624	545.265	326.198	1.217	1.697	2.818	-0.246	587.422	334.202	0	0	0	0	0	0
3151	1399.084	1399.01	67.291	2.264	1.718	87.455	60.454	33.121	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	737.337	68.634	58.226	2.939	0.148	-0.539	-2.573	342.849	394.487	0	0	0	0	0	0
3152	911.997	879.79	254.75	1.208	-1.774	272.524	214.032	321.465	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	384.673	197.437	60.169	2.326	0.593	1.286	1.638	274.048	110.625	0	0	0	0	0	0
3153	1373.768	1373.699	298.784	1.162	-2.385	325.63	106.325	563.346	1.0	348.124	11.0	-	-	-	-	336.792	-	-	-	-	1.827	-	-	-	-	0.779	-	-	-	-	348.124	-	-	-	-	-1.0	-	-	-	-	2.0	563.089	303.143	203.7	1.34	2.012	-2.506	0.533	330.158	232.931	0	0	0	0	0	0
3154	1287.204	1286.978	32.008	2.897	-1.77	132.422	266.927	113.828	1.0	348.4	-13.0	-	-	-	-	188.782	-	-	-	-	0.573	-	-	-	-	0.79	-	-	-	-	348.4	-	-	-	-	1.0	-	-	-	-	2.0	495.697	199.492	44.709	2.54	0.34	-2.603	-0.009	356.789	138.908	0	0	0	0	0	0
3155	1102.502	1063.001	58.63	0.279	0.742	212.867	126.627	155.116	1.0	52.978	11.0	-	-	-	-	51.577	-	-	-	-	1.34	-	-	-	-	2.508	-	-	-	-	52.978	-	-	-	-	-1.0	-	-	-	-	2.0	746.696	321.46	251.331	2.364	1.16	-1.686	1.427	471.967	274.728	0	0	0	0	0	0
3156	1400.969	1400.881	33.306	2.663	2.053	72.347	189.319	205.4	1.0	556.306	13.0	-	-	-	-	379.951	-	-	-	-	0.752	-	-	-	-	-0.534	-	-	-	-	556.306	-	-	-	-	-1.0	-	-	-	-	2.0	586.339	255.472	103.994	1.773	2.797	2.786	2.337	268.015	318.324	0	0	0	0	0	0
3157	1082.202	1051.908	74.932	0.519	-1.086	151.108	96.07	320.117	2.0	239.908	11.0	-11.0	-	-	-	225.337	6.732	-	-	-	1.827	1.841	-	-	-	2.161	-0.547	-	-	-	232.922	6.986	-	-	-	-1.0	1.0	-	-	-	2.0	367.703	240.497	102.035	1.585	2.155	-0.634	2.971	244.91	122.793	0	0	0	0	0	0
3158	904.046	756.432	151.967	2.686	2.316	345.499	293.998	77.873	1.0	33.645	13.0	-	-	-	-	30.716	-	-	-	-	1.15	-	-	-	-	1.229	-	-	-	-	33.645	-	-	-	-	-1.0	-	-	-	-	2.0	402.917	183.197	25.944	0.522	2.268	-1.109	1.126	368.054	34.864	0	0	0	0	0	0
3159	937.242	835.157	141.196	1.028	1.96	164.848	142.304	156.542	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	240.799	167.768	49.294	2.013	1.684	-0.911	3.103	190.747	50.052	0	0	0	0	0	0
3160	1074.197	1028.11	131.066	0.892	3.024	168.407	141.415	171.984	1.0	186.791	13.0	-	-	-	-	174.968	-	-	-	-	1.928	-	-	-	-	2.453	-	-	-	-	186.791	-	-	-	-	-1.0	-	-	-	-	2.0	330.061	252.367	69.872	1.695	1.635	-0.287	-1.098	258.242	71.819	0	0	0	0	0	0
3161	819.822	582.329	83.643	2.771	0.575	230.951	184.051	99.465	2.0	82.532	13.0	-11.0	-	-	-	20.733	14.334	-	-	-	0.685	0.292	-	-	-	-0.491	-1.374	-	-	-	32.789	49.743	-	-	-	-1.0	1.0	-	-	-	2.0	220.591	124.728	37.215	0.953	0.642	-3.112	-0.469	155.986	64.605	0	0	0	0	0	0
3162	813.598	570.057	73.395	2.911	-0.193	320.824	203.006	59.898	1.0	202.519	-13.0	-	-	-	-	84.225	-	-	-	-	0.429	-	-	-	-	2.816	-	-	-	-	202.519	-	-	-	-	1.0	-	-	-	-	2.0	199.945	71.498	64.063	0.757	0.885	-0.069	-3.017	109.966	89.979	0	0	0	0	0	0
3163	1174.0	1156.271	43.303	0.628	-2.437	73.717	61.904	576.54	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	484.637	99.289	59.186	2.767	0.298	0.999	-1.929	278.413	206.224	0	0	0	0	0	0
3164	1394.212	1394.142	214.505	1.097	-1.683	241.077	256.292	307.371	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	354.636	252.011	37.518	2.111	0.739	1.455	-1.709	297.063	57.573	0	0	0	0	0	0
3165	1011.95	940.923	34.362	0.27	-1.168	128.961	99.313	536.979	1.0	24.053	13.0	-	-	-	-	19.212	-	-	-	-	2.216	-	-	-	-	0.296	-	-	-	-	24.053	-	-	-	-	-1.0	-	-	-	-	2.0	382.595	175.458	141.522	1.406	2.347	2.988	-0.006	182.439	200.156	0	0	0	0	0	0
3166	1211.395	1197.272	77.108	2.828	1.997	250.159	175.997	85.374	1.0	277.812	-11.0	-	-	-	-	165.665	-	-	-	-	0.639	-	-	-	-	-0.979	-	-	-	-	277.812	-	-	-	-	1.0	-	-	-	-	2.0	707.819	195.987	101.341	2.576	0.312	2.102	-1.224	375.31	332.508	0	0	0	0	0	0
3167	952.916	843.784	111.428	0.574	0.598	205.089	220.438	270.43	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	304.639	82.781	76.142	2.754	1.186	2.987	-1.706	220.557	84.081	0	0	0	0	0	0
3168	1012.796	942.303	97.456	0.56	-2.025	183.346	140.7	52.419	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	526.821	241.845	199.596	2.28	1.315	0.185	2.925	319.989	206.833	0	0	0	0	0	0
3169	594.517	580.746	65.526	2.794	2.849	192.124	294.369	98.98	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	294.645	98.207	90.075	0.518	1.48	0.809	-1.627	203.926	90.719	0	0	0	0	0	0
3170	1402.732	1402.655	277.332	2.301	-2.777	372.187	81.096	457.329	2.0	74.793	11.0	11.0	-	-	-	64.57	7.679	-	-	-	1.466	0.892	-	-	-	2.823	0.216	-	-	-	64.926	9.868	-	-	-	-1.0	-1.0	-	-	-	2.0	913.507	441.199	314.305	1.035	2.11	0.248	-2.906	545.214	368.293	0	0	0	0	0	0
3171	1376.667	1376.492	130.485	1.249	-0.835	137.548	79.38	832.229	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	696.993	306.621	220.03	2.219	0.861	2.978	0.215	386.756	310.237	0	0	0	0	0	0
3172	602.614	523.001	101.813	2.45	2.497	159.646	168.844	78.449	1.0	34.5	-13.0	-	-	-	-	31.374	-	-	-	-	2.0	-	-	-	-	-0.837	-	-	-	-	34.5	-	-	-	-	1.0	-	-	-	-	2.0	254.058	90.691	85.27	0.599	1.519	0.526	-1.784	166.498	87.56	0	0	0	0	0	0
3173	1395.907	1395.835	54.402	1.201	2.748	58.351	117.851	483.502	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	833.18	387.498	336.621	2.014	1.12	-0.73	2.358	448.023	385.157	0	0	0	0	0	0
3174	639.744	629.584	46.868	2.38	2.945	67.951	168.532	146.569	1.0	19.5	-11.0	-	-	-	-	13.068	-	-	-	-	2.407	-	-	-	-	-1.707	-	-	-	-	19.5	-	-	-	-	1.0	-	-	-	-	2.0	230.347	121.617	90.31	1.109	1.515	0.818	-1.97	139.08	91.267	0	0	0	0	0	0
3175	1400.621	1400.537	243.735	2.189	-0.072	299.07	794.059	116.367	1.0	27.455	-11.0	-	-	-	-	22.225	-	-	-	-	2.198	-	-	-	-	2.761	-	-	-	-	27.455	-	-	-	-	1.0	-	-	-	-	2.0	867.205	458.715	258.096	0.97	2.021	-2.856	0.568	579.862	287.343	0	0	0	0	0	0
3176	560.068	514.796	28.953	2.383	0.883	42.105	104.815	100.224	1.0	26.88	13.0	-	-	-	-	25.311	-	-	-	-	1.914	-	-	-	-	-2.704	-	-	-	-	26.88	-	-	-	-	-1.0	-	-	-	-	2.0	113.621	56.955	44.907	1.173	1.235	-1.436	1.641	63.737	49.884	0	0	0	0	0	0
3177	1392.015	1391.94	111.489	1.22	-1.091	118.707	339.317	114.751	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	378.247	176.29	86.783	2.26	0.694	2.465	-0.132	233.776	144.471	0	0	0	0	0	0
3178	1232.885	1221.19	305.547	2.308	0.385	412.716	319.46	112.481	1.0	44.642	13.0	-	-	-	-	43.526	-	-	-	-	1.347	-	-	-	-	0.671	-	-	-	-	44.642	-	-	-	-	-1.0	-	-	-	-	2.0	440.961	169.215	168.758	0.891	0.876	3.086	-2.314	218.324	222.637	0	0	0	0	0	0
3179	1317.783	1315.025	124.57	0.311	0.263	407.209	123.07	764.84	1.0	138.298	11.0	-	-	-	-	27.916	-	-	-	-	2.938	-	-	-	-	-2.826	-	-	-	-	138.298	-	-	-	-	-1.0	-	-	-	-	2.0	894.203	201.392	156.396	2.767	0.489	-2.064	1.517	553.408	340.795	0	0	0	0	0	0
3180	943.838	915.325	48.495	0.452	1.45	111.034	275.899	128.794	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	470.358	232.251	185.367	1.5	2.132	-1.922	1.16	240.731	229.627	0	0	0	0	0	0
3181	834.298	672.962	102.205	2.66	1.485	220.445	142.827	238.89	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	390.056	163.089	152.934	0.896	1.17	-0.508	-2.994	218.428	171.628	0	0	0	0	0	0
3182	1276.185	1269.433	30.794	3.089	-0.589	589.98	117.228	41.911	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	730.215	92.963	74.28	0.146	2.08	-2.951	0.486	637.61	92.605	0	0	0	0	0	0
3183	924.407	916.822	207.229	2.358	1.028	293.701	168.041	163.13	1.0	79.193	13.0	-	-	-	-	55.683	-	-	-	-	2.362	-	-	-	-	0.841	-	-	-	-	79.193	-	-	-	-	-1.0	-	-	-	-	2.0	383.062	210.114	96.353	0.906	1.147	-1.648	2.803	276.903	106.159	0	0	0	0	0	0
3184	1108.795	1071.61	30.052	0.215	-0.321	140.89	534.072	98.993	2.0	54.797	-13.0	11.0	-	-	-	48.535	3.862	-	-	-	1.378	2.333	-	-	-	2.238	-2.036	-	-	-	49.454	5.342	-	-	-	1.0	-1.0	-	-	-	2.0	540.119	226.487	195.797	2.334	1.229	-1.886	1.128	329.343	210.776	0	0	0	0	0	0
3185	1003.819	925.794	101.644	1.032	-2.766	118.448	160.928	122.565	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	442.982	72.284	48.005	2.848	0.263	0.822	-0.333	257.178	185.804	0	0	0	0	0	0
3186	1290.401	1285.529	20.329	3.081	2.544	334.482	164.36	147.332	1.0	196.23	-11.0	-	-	-	-	54.925	-	-	-	-	2.858	-	-	-	-	3.115	-	-	-	-	196.23	-	-	-	-	1.0	-	-	-	-	2.0	617.712	191.605	118.741	0.641	0.421	-0.173	2.972	322.779	294.933	0	0	0	0	0	0
3187	811.508	609.747	198.104	2.387	2.269	289.239	157.392	68.934	1.0	14.559	11.0	-	-	-	-	9.281	-	-	-	-	0.691	-	-	-	-	-0.657	-	-	-	-	14.559	-	-	-	-	-1.0	-	-	-	-	2.0	327.813	157.171	74.959	0.691	1.301	-0.515	-1.697	249.319	78.494	0	0	0	0	0	0
3188	1253.293	1250.88	79.804	2.893	-0.789	324.196	72.428	117.654	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	592.479	134.636	55.668	0.3	2.71	2.445	-0.563	456.485	135.994	0	0	0	0	0	0
3189	647.424	578.402	135.142	2.428	-0.13	206.347	138.435	36.933	1.0	52.508	11.0	-	-	-	-	46.828	-	-	-	-	2.04	-	-	-	-	0.337	-	-	-	-	52.508	-	-	-	-	-1.0	-	-	-	-	2.0	275.7	145.852	35.417	0.667	1.729	-3.063	2.754	238.354	37.346	0	0	0	0	0	0
3190	1400.58	1400.501	163.591	2.369	-0.634	234.276	343.317	283.719	1.0	66.773	11.0	-	-	-	-	64.097	-	-	-	-	1.855	-	-	-	-	-0.78	-	-	-	-	66.773	-	-	-	-	-1.0	-	-	-	-	2.0	482.78	292.835	130.522	1.027	1.643	2.425	-0.821	348.666	134.114	0	0	0	0	0	0
3191	748.843	728.847	117.831	1.574	1.074	117.832	85.925	414.028	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	327.539	101.467	97.717	2.465	0.657	-1.155	-3.031	165.789	161.751	0	0	0	0	0	0
3192	883.446	721.599	99.991	0.236	-1.456	426.776	108.859	129.903	1.0	238.79	-11.0	-	-	-	-	76.218	-	-	-	-	2.817	-	-	-	-	1.323	-	-	-	-	238.79	-	-	-	-	1.0	-	-	-	-	2.0	396.396	175.755	146.936	2.341	1.694	1.769	-1.541	246.796	149.601	0	0	0	0	0	0
3193	1110.663	1108.378	50.053	3.011	-2.338	384.505	55.283	179.435	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	410.997	58.818	38.978	0.164	0.997	0.088	2.229	362.947	48.05	0	0	0	0	0	0
3194	1342.403	1340.88	14.834	0.177	-0.696	84.213	314.92	105.593	2.0	104.319	-13.0	-13.0	-	-	-	47.068	36.332	-	-	-	0.927	2.217	-	-	-	-0.673	2.353	-	-	-	58.827	45.492	-	-	-	1.0	1.0	-	-	-	2.0	662.508	296.795	233.703	2.226	1.135	2.437	-0.712	387.961	274.548	0	0	0	0	0	0
