i	beam_e	beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	
2327	1083.644	1038.114	8.994	2.952	0.574	47.725	331.441	541.661	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	300.68	42.845	34.67	0.253	2.858	-2.951	0.093	175.175	125.506	0	0	
2328	870.503	866.182	36.565	2.494	-2.05	60.578	139.341	397.755	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	113.482	28.557	19.246	0.373	2.48	1.64	0.207	80.021	33.462	0	0	
2329	1200.05	1183.993	124.062	0.316	0.904	399.614	611.05	459.198	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	408.919	98.709	46.316	2.716	2.863	-2.59	-1.412	240.164	168.755	0	0	
2330	1139.726	1108.04	19.151	2.969	-1.496	111.539	648.791	414.331	1.0	10.184	-11.0	-	-	-	-	4.513	-	-	-	-	2.682	-	-	-	-	-1.315	-	-	-	-	10.184	-	-	-	-	1.0	-	-	-	-	2.0	576.665	75.277	56.128	0.224	2.892	1.66	-1.477	344.276	232.389	0	0	
2331	1047.049	994.427	61.256	1.745	-0.755	62.202	500.968	382.703	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	246.118	48.427	30.548	2.722	0.25	2.901	1.491	122.028	124.09	0	0	
2332	1383.473	1383.309	29.835	0.218	-1.939	137.704	91.459	1140.474	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	787.855	122.557	102.168	2.872	0.319	0.477	-2.86	462.029	325.826	0	0	
2333	1327.862	1326.478	48.666	0.832	-2.191	65.803	135.534	617.558	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1013.706	492.875	469.742	1.315	1.924	-0.081	2.972	510.279	503.427	0	0	
2334	879.54	709.729	27.027	0.2	0.096	135.916	192.813	267.788	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	421.034	100.445	98.178	2.751	0.725	-1.694	1.719	271.06	149.974	0	0	
2335	1313.958	1311.198	18.916	0.761	-0.619	27.439	441.153	458.703	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	225.319	35.731	28.105	2.841	0.287	1.627	-2.068	124.558	100.761	0	0	
2336	870.464	689.649	13.558	2.664	-0.517	29.508	110.482	441.455	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	85.847	21.147	15.788	0.395	2.569	-2.816	1.021	56.43	29.416	0	0	
2337	1231.108	1220.245	30.999	1.291	-2.701	32.253	645.862	542.044	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	430.916	47.547	31.782	2.922	0.154	1.163	-1.278	220.785	210.131	0	0	
2338	703.689	203.397	44.475	0.125	2.791	355.708	137.791	56.353	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1091.554	114.494	86.975	2.981	0.241	-1.09	1.699	716.951	374.603	0	0	
2339	1245.686	1243.079	36.911	3.029	-1.509	329.923	480.462	272.326	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	618.322	82.327	45.472	0.176	2.816	1.673	-1.435	474.546	143.776	0	0	
2340	1063.28	1040.363	25.63	0.249	1.469	103.888	546.405	142.683	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	547.853	180.495	157.007	0.86	2.592	-2.055	1.025	243.085	304.768	0	0	
2341	1350.288	1350.091	42.645	0.073	1.302	587.214	814.671	219.057	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	594.311	45.669	38.329	3.007	2.988	-0.944	-3.034	342.538	251.773	0	0	
2342	1227.231	1215.398	47.542	2.195	-0.756	58.606	85.892	1112.56	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	100.847	30.848	18.032	0.474	2.533	2.564	2.078	68.271	32.577	0	0	
2343	1242.798	1232.548	19.69	0.074	0.177	264.906	777.228	245.067	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	270.305	27.293	13.103	2.986	2.997	-2.5	1.38	179.247	91.058	0	0	
2344	1060.586	1009.555	42.366	2.152	-3.058	50.681	451.407	405.852	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	177.317	27.065	22.137	2.774	0.222	0.561	-0.512	75.657	101.66	0	0	
2345	1397.83	1397.756	232.851	2.247	1.029	298.583	1019.496	256.017	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	750.772	393.421	160.699	0.858	2.332	-2.134	0.977	526.392	224.38	0	0	
2346	1362.47	1361.998	26.956	0.176	-3.108	153.7	504.244	329.605	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	580.148	55.425	35.56	2.989	0.168	-0.525	2.203	365.112	215.036	0	0	
2347	1396.933	1396.863	55.305	2.048	1.789	62.251	369.499	873.221	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	260.868	31.631	24.364	2.865	0.172	-1.49	-1.173	117.255	143.613	0	0	
2348	911.765	769.432	20.77	2.147	-0.319	24.763	126.684	388.137	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	94.367	24.836	5.843	0.462	2.982	3.007	0.578	56.99	37.377	0	0	
2349	1401.692	1401.616	63.807	2.393	-0.495	93.795	347.221	1028.207	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	358.042	43.593	35.489	0.207	2.892	-3.076	1.935	212.994	145.048	0	0	
2350	441.37	257.387	16.461	3.012	-1.593	127.217	60.222	39.922	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	171.681	60.25	46.067	0.803	0.595	2.007	-0.976	84.501	87.18	0	0	
2351	1354.229	1353.426	123.804	0.411	0.285	309.548	757.899	581.682	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	915.836	265.753	143.626	2.687	0.505	-2.978	0.06	610.421	305.415	0	0	
2352	1020.831	950.292	67.024	2.297	-1.476	89.622	312.045	396.835	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	218.66	40.401	29.053	2.619	0.22	1.889	1.351	82.238	136.422	0	0	
2353	1197.413	1180.18	3.604	0.272	-2.078	13.411	1064.052	114.722	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	156.767	28.227	25.166	0.406	2.832	0.542	-2.671	73.816	82.951	0	0	
2354	673.553	473.787	214.079	2.752	2.862	563.47	180.538	283.384	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	706.372	300.746	88.389	0.513	1.712	-0.348	2.627	614.168	92.205	0	0	
2355	845.901	792.007	26.563	3.058	-2.499	316.372	150.889	604.431	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	327.502	35.864	28.853	0.183	0.232	-0.274	2.049	200.375	127.127	0	0	
2356	702.652	504.122	34.297	0.087	1.986	395.379	282.953	204.082	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	402.256	44.172	24.085	2.954	2.994	-1.728	0.534	236.954	165.301	0	0	
2357	1344.577	1343.19	20.728	0.047	1.486	445.358	948.516	265.476	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	452.606	38.481	26.609	2.991	3.003	-2.373	0.231	257.822	194.784	0	0	
2358	935.994	864.764	12.333	2.559	-0.971	22.41	357.124	79.89	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	136.672	29.086	21.886	2.628	0.302	1.408	-2.133	59.978	76.694	0	0	
2359	1003.334	934.208	345.039	1.082	0.09	390.905	268.19	245.323	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	893.166	260.242	95.651	0.713	2.947	3.084	-2.639	398.784	494.382	0	0	
2360	795.021	537.428	171.549	2.768	-0.097	470.444	168.974	290.286	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	565.362	258.332	86.787	0.596	0.989	3.048	-0.086	460.85	104.513	0	0	
2361	1251.135	1242.551	18.177	0.172	1.343	106.417	438.023	798.232	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	994.737	122.531	120.14	0.282	2.918	3.12	-0.17	448.872	545.865	0	0	
2362	820.482	741.196	32.899	0.128	2.5	257.361	449.472	265.364	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	396.66	101.192	68.373	2.809	1.067	-0.585	2.584	313.424	83.236	0	0	
2363	1395.65	1395.58	8.695	0.141	3.047	61.712	639.897	463.016	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	576.924	39.788	36.712	3.015	0.146	1.01	-1.918	318.205	258.719	0	0	
2364	1340.723	1339.586	35.213	0.911	-1.636	44.553	383.153	459.668	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	145.538	26.409	25.126	2.823	0.445	2.298	0.66	84.93	60.608	0	0	
2365	931.472	808.62	22.362	3.084	0.283	385.244	482.325	106.309	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	767.008	221.402	211.19	1.955	0.419	2.374	-0.86	240.989	526.02	0	0	
2366	1378.753	1378.619	11.649	0.157	2.634	74.667	706.986	532.992	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	372.106	37.593	32.793	0.254	2.993	0.492	-2.346	150.204	221.902	0	0	
2367	1389.64	1389.562	31.892	3.05	-1.405	350.1	832.402	244.833	1.0	42.133	11.0	-	-	-	-	6.187	-	-	-	-	0.147	-	-	-	-	1.456	-	-	-	-	42.133	-	-	-	-	-1.0	-	-	-	-	2.0	663.225	68.093	59.977	2.901	0.16	-1.85	1.465	286.779	376.446	0	0	
2368	1254.413	1246.28	49.135	2.52	2.292	84.333	623.594	613.445	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	661.831	100.19	72.413	0.279	2.889	-0.1	-2.761	370.326	291.506	0	0	
2369	1204.478	1191.908	18.837	0.451	2.236	43.192	264.235	327.327	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	777.917	110.549	94.59	0.307	2.902	-1.418	1.626	371.885	406.032	0	0	
2370	1362.469	1361.949	124.59	2.4	0.519	184.455	467.75	570.058	1.0	9.785	-11.0	-	-	-	-	5.888	-	-	-	-	0.646	-	-	-	-	-2.527	-	-	-	-	9.785	-	-	-	-	1.0	-	-	-	-	2.0	541.09	230.951	106.361	0.696	2.493	-2.623	0.519	363.327	177.764	0	0	
2371	919.044	916.2	29.27	0.136	2.032	216.225	226.665	637.227	1.0	16.198	-11.0	-	-	-	-	5.939	-	-	-	-	0.375	-	-	-	-	-2.365	-	-	-	-	16.198	-	-	-	-	1.0	-	-	-	-	2.0	588.614	67.558	63.376	2.972	0.364	0.304	-2.411	408.784	179.831	0	0	
2372	790.657	504.887	48.498	0.18	-3.113	270.586	46.784	315.083	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	369.236	96.834	51.108	1.601	2.95	0.271	-2.64	99.314	269.922	0	0	
2373	1092.005	1049.217	28.593	0.458	2.094	64.72	356.935	241.574	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	84.796	17.944	12.81	2.876	1.018	-1.363	-0.598	68.644	16.152	0	0	
2374	1402.439	1402.369	39.249	3.036	0.686	370.718	153.251	861.861	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	375.984	44.391	17.782	0.172	0.155	-2.867	-0.804	259.911	116.073	0	0	
2375	1168.329	1146.167	40.839	0.111	0.163	369.571	655.827	485.418	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	737.107	108.173	68.244	2.943	0.38	-2.811	0.43	551.73	185.376	0	0	
2376	1094.854	1053.139	46.388	2.75	2.437	121.587	40.014	396.429	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	154.718	37.74	9.091	0.287	2.604	-0.771	-0.423	135.34	19.377	0	0	
2377	1400.432	1400.362	159.816	0.738	-0.061	237.649	746.861	613.761	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	705.712	317.953	158.243	2.395	0.756	3.106	-0.009	472.782	232.93	0	0	
2378	911.984	780.271	53.218	0.253	-2.819	212.708	426.291	32.921	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	516.237	183.3	130.088	1.17	2.712	0.31	-2.837	200.926	315.312	0	0	
2379	393.105	312.059	100.305	2.957	-1.378	547.821	31.953	89.17	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	615.268	183.201	90.601	0.398	0.722	2.034	-0.807	473.719	141.549	0	0	
2380	1399.012	1398.926	17.599	2.793	-0.797	51.582	108.274	367.577	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	55.024	12.513	7.901	0.598	0.257	1.935	3.029	23.212	31.812	0	0	
2381	1388.671	1388.575	69.77	2.884	-0.618	273.491	334.016	876.062	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	381.713	52.615	18.32	0.164	2.816	2.417	2.832	323.618	58.095	0	0	
2382	1082.792	1038.359	45.109	2.055	0.591	50.981	605.194	313.648	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	536.582	55.185	38.336	0.199	2.989	-1.791	2.295	281.496	255.086	0	0	
2383	1109.314	1074.862	20.006	0.15	-3.046	134.126	372.459	278.523	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	801.683	109.572	102.282	0.336	2.916	1.206	-1.759	334.89	466.792	0	0	
2384	1395.275	1395.204	9.725	0.47	-2.051	21.465	427.331	443.802	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	78.339	11.178	10.745	2.904	0.378	0.019	2.243	48.481	29.858	0	0	
2385	491.584	478.546	38.301	0.254	-2.013	152.573	105.644	342.74	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	280.521	56.282	53.622	2.864	0.824	2.279	-0.152	206.238	74.283	0	0	
2386	1302.393	1298.992	14.821	3.025	1.069	127.915	349.078	895.272	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	784.07	137.804	125.368	0.312	2.746	-2.618	0.462	452.529	331.54	0	0	
2387	1362.931	1362.353	18.069	3.084	-2.535	311.445	382.417	724.01	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	318.848	30.294	25.182	0.226	0.14	-0.373	2.13	137.728	181.12	0	0	
2388	866.837	688.063	51.619	2.794	-1.191	151.6	284.266	358.834	1.0	7.151	-11.0	-	-	-	-	4.353	-	-	-	-	2.487	-	-	-	-	2.761	-	-	-	-	7.151	-	-	-	-	1.0	-	-	-	-	2.0	365.092	60.019	57.233	0.246	2.608	0.884	3.115	247.465	117.627	0	0	
2389	217.104	185.289	39.219	2.659	-2.156	84.588	99.489	21.019	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	116.153	43.436	30.544	1.206	0.482	0.235	2.31	49.811	66.342	0	0	
2390	1226.598	1213.724	8.068	3.036	1.437	76.767	230.989	430.536	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	273.569	20.946	13.428	0.121	3.003	-1.411	1.905	174.639	98.929	0	0	
2391	881.044	719.561	71.905	2.973	-1.921	427.539	286.81	197.655	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	627.327	167.261	96.199	0.337	2.103	1.105	-2.123	508.277	119.05	0	0	
2392	988.575	924.024	42.826	2.986	1.472	275.738	232.012	670.462	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	290.698	59.796	32.105	0.348	0.29	-1.125	2.781	175.554	115.144	0	0	
2393	1400.906	1400.835	29.581	0.249	2.815	119.95	390.089	450.433	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	972.94	88.055	72.317	2.979	0.17	0.534	-2.293	545.259	427.681	0	0	
2394	1247.416	1244.681	83.438	0.299	-0.298	283.357	356.412	200.986	1.0	55.187	11.0	-	-	-	-	13.934	-	-	-	-	2.886	-	-	-	-	2.93	-	-	-	-	55.187	-	-	-	-	-1.0	-	-	-	-	2.0	471.004	106.448	23.139	2.853	0.259	2.817	-0.418	379.607	91.397	0	0	
2395	945.224	831.581	14.525	2.999	-1.268	102.247	163.142	578.842	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	146.891	17.805	9.414	0.145	2.711	2.429	0.239	123.4	23.491	0	0	
2396	1272.662	1268.394	444.185	1.5	-0.764	445.301	833.139	405.539	2.0	27.293	11.0	11.0	-	-	-	19.36	7.484	-	-	-	1.784	1.576	-	-	-	2.37	2.359	-	-	-	19.808	7.485	-	-	-	-1.0	-1.0	-	-	-	2.0	683.617	518.286	141.259	1.716	1.173	2.395	-0.704	528.033	155.584	0	0	
2397	1285.726	1284.64	132.676	2.668	-1.107	290.832	228.027	456.406	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1044.793	333.907	201.273	0.528	2.572	2.015	-1.139	668.724	376.069	0	0	
2398	823.266	591.369	35.635	2.776	2.163	99.619	24.368	506.051	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	125.959	38.99	37.362	0.9	0.542	0.066	-2.105	51.441	74.517	0	0	
2399	819.142	815.049	37.651	0.675	-0.397	60.25	470.375	149.695	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	431.413	64.092	26.525	2.872	0.142	2.788	-0.293	243.313	188.1	0	0	
2400	1210.401	1196.297	17.661	0.962	-0.83	21.529	161.65	389.328	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	169.014	25.945	22.611	0.347	2.879	-2.944	0.93	78.571	90.443	0	0	
2401	1040.39	979.747	50.019	0.175	-0.164	288.08	161.649	240.285	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	587.006	154.258	105.455	2.766	0.778	-3.124	0.104	432.687	154.318	0	0	
2402	920.911	877.929	109.353	2.936	-1.18	536.73	214.411	437.569	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	543.945	85.628	47.377	0.223	0.309	1.534	2.807	386.975	156.97	0	0	
2403	782.316	494.007	73.754	3.018	-0.691	600.535	266.849	182.503	1.0	5.585	11.0	-	-	-	-	4.609	-	-	-	-	2.17	-	-	-	-	0.635	-	-	-	-	5.585	-	-	-	-	-1.0	-	-	-	-	2.0	610.54	65.334	45.375	0.179	0.191	1.796	-2.766	370.225	240.315	0	0	
2404	1397.421	1397.33	66.551	0.23	1.059	291.743	650.932	560.11	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1018.961	154.005	94.118	2.901	0.267	-2.428	0.472	652.92	366.041	0	0	
2405	1403.274	1403.197	39.172	2.412	1.474	58.748	648.206	703.322	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	526.076	54.603	37.27	0.193	2.984	-0.917	3.025	286.104	239.972	0	0	
2406	1228.572	1228.506	49.75	0.266	2.595	189.056	340.954	191.937	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	897.98	120.078	78.602	2.916	0.227	-0.089	-2.946	538.382	359.598	0	0	
2407	1321.286	1319.197	18.939	0.478	0.791	41.194	842.718	159.164	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	614.538	155.137	136.753	0.56	2.693	-2.123	1.05	293.852	320.687	0	0	
2408	1398.012	1397.936	28.89	3.036	0.898	272.966	212.279	1044.712	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	279.742	38.013	19.889	0.243	0.167	-1.704	2.281	159.054	120.689	0	0	
2409	1386.585	1386.499	5.831	0.019	-0.695	301.108	742.021	220.144	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	310.85	29.328	26.078	2.952	2.967	1.552	-1.765	157.461	153.389	0	0	
2410	722.662	256.94	79.123	0.156	2.528	509.129	95.252	82.261	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	524.346	65.982	60.472	2.875	2.914	0.228	-1.564	252.25	272.096	0	0	
2411	1017.133	1003.313	1.181	0.01	-2.722	112.577	55.364	673.839	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	557.262	64.52	64.178	0.296	2.946	1.687	-1.437	224.636	332.626	0	0	
2412	716.18	231.216	67.662	2.895	1.789	276.72	111.474	23.946	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	284.187	38.019	34.366	0.566	0.163	-1.008	-1.736	72.642	211.544	0	0	
2413	1384.91	1384.77	27.754	2.602	-2.593	54.028	235.175	272.401	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	100.543	15.734	13.029	0.224	2.622	0.308	0.841	73.262	27.281	0	0	
2414	1289.639	1284.733	28.335	0.069	-1.914	413.399	853.895	409.543	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	421.168	47.209	28.601	2.93	2.994	0.631	-3.101	225.21	195.958	0	0	
2415	1253.912	1245.849	37.18	1.234	1.28	39.393	687.217	522.18	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	807.799	261.439	227.041	0.703	2.527	-2.223	0.861	409.76	398.039	0	0	
2416	805.173	618.351	49.547	0.232	-0.647	215.071	136.716	272.09	1.0	143.771	-11.0	-	-	-	-	49.513	-	-	-	-	2.79	-	-	-	-	2.492	-	-	-	-	143.771	-	-	-	-	1.0	-	-	-	-	2.0	124.537	32.265	32.247	1.314	2.77	-0.631	2.515	35.167	89.37	0	0	
