i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
2990	673.606	432.167	76.453	0.235	-0.738	328.389	432.167	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	412.507	129.194	59.124	2.764	1.471	2.134	-1.359	352.759	59.748	0	0	0	0	0	0
2991	686.834	91.344	9.46	3.108	0.252	282.874	91.344	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	295.378	30.191	20.757	0.179	0.178	-2.828	0.341	174.906	120.473	0	0	0	0	0	0
2992	707.049	93.751	45.616	2.893	-1.416	185.583	93.751	10.013	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	186.808	23.86	22.218	0.293	0.217	1.589	1.873	83.312	103.496	0	0	0	0	0	0
2993	696.325	89.323	45.639	0.664	-2.077	74.018	89.323	0.004	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1205.985	241.387	195.978	2.751	0.355	1.155	-1.966	636.655	569.33	0	0	0	0	0	0
2994	206.867	89.796	12.306	3.025	-1.878	106.096	89.796	0.001	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	123.856	25.784	14.58	1.038	0.16	1.577	-1.302	31.355	92.5	0	0	0	0	0	0
2995	195.424	93.45	10.614	3.066	-1.286	139.896	93.45	0.64	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	157.564	37.364	26.833	0.326	0.749	1.961	-1.138	117.394	40.17	0	0	0	0	0	0
2996	428.189	91.95	65.425	2.962	-2.944	365.802	91.95	859.575	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1059.223	401.202	342.956	0.642	2.046	0.632	-2.43	670.561	388.662	0	0	0	0	0	0
2997	623.92	90.092	18.726	0.126	-0.403	148.707	90.092	0.019	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	161.524	24.089	22.716	2.929	2.575	-2.452	1.511	116.649	44.875	0	0	0	0	0	0
2998	696.096	90.3	16.811	3.097	-2.562	378.134	90.3	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	383.947	37.099	20.29	0.173	0.122	0.569	-2.582	215.742	168.205	0	0	0	0	0	0
2999	212.253	90.927	5.97	0.053	2.912	111.682	90.927	1173.73	1.0	25.034	-11.0	-	-	-	-	3.702	-	-	-	-	2.993	-	-	-	-	-2.367	-	-	-	-	25.034	-	-	-	-	1.0	-	-	-	-	2.0	132.941	20.576	16.705	1.697	2.989	0.519	-2.376	21.255	111.686	0	0	0	0	0	0
3000	626.474	94.322	18.284	0.047	-2.357	388.16	94.322	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	393.441	40.09	21.806	2.979	2.991	0.784	-2.358	247.71	145.731	0	0	0	0	0	0
3001	383.339	375.7	57.402	2.286	0.649	76.024	375.7	0.011	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	204.594	114.668	57.283	1.08	1.769	-2.51	0.614	143.686	60.907	0	0	0	0	0	0
3002	651.989	95.355	2.993	0.005	-2.371	609.491	95.355	1.642	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	619.741	46.856	44.129	2.995	2.991	1.182	-1.933	323.933	295.809	0	0	0	0	0	0
3003	700.559	93.183	29.13	3.052	1.26	324.788	93.183	0.067	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	336.565	48.434	20.271	0.242	0.158	-1.717	1.663	205.591	130.974	0	0	0	0	0	0
3004	700.633	92.657	55.101	0.215	-2.101	258.518	92.657	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1206.354	166.867	113.165	2.911	0.243	1.226	-1.825	729.091	477.263	0	0	0	0	0	0
3005	465.788	87.169	9.911	3.103	2.903	255.029	87.169	0.003	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	262.337	30.701	20.904	0.166	0.283	-0.363	2.719	187.289	75.048	0	0	0	0	0	0
3006	167.533	90.347	8.62	0.119	2.341	72.615	90.347	0.276	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	88.253	27.394	20.357	2.542	2.576	-1.318	1.612	49.688	38.565	0	0	0	0	0	0
3007	703.786	90.515	15.062	0.033	0.359	450.627	90.515	8.115	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	456.151	39.208	24.353	2.998	3.006	-2.652	0.57	275.224	180.926	0	0	0	0	0	0
3008	425.412	90.695	7.726	3.11	2.467	247.761	90.695	0.001	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	259.663	34.539	26.822	0.416	0.157	-0.633	2.521	86.389	173.274	0	0	0	0	0	0
3009	149.224	18.162	30.601	2.427	-0.987	46.69	18.162	9.563	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	120.177	25.091	12.498	2.535	0.173	1.747	3.075	47.141	73.036	0	0	0	0	0	0
3010	683.502	89.334	20.795	2.986	0.817	134.191	89.334	111.896	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	138.222	19.018	9.787	0.254	0.164	-1.836	2.809	77.879	60.343	0	0	0	0	0	0
3011	701.261	93.031	17.742	0.167	3.067	106.534	93.031	0.0	1.0	8.294	-11.0	-	-	-	-	2.94	-	-	-	-	2.779	-	-	-	-	0.927	-	-	-	-	8.294	-	-	-	-	1.0	-	-	-	-	2.0	104.343	17.71	13.395	2.89	2.699	-1.032	1.035	71.756	32.587	0	0	0	0	0	0
3012	616.599	91.211	34.97	1.594	-1.236	34.979	91.211	171.799	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	597.277	216.041	181.4	2.357	0.695	2.031	-1.086	313.25	284.028	0	0	0	0	0	0
3013	368.408	91.485	18.567	2.997	-3.138	128.471	91.485	0.016	1.0	29.02	11.0	-	-	-	-	9.259	-	-	-	-	0.325	-	-	-	-	0.058	-	-	-	-	29.02	-	-	-	-	-1.0	-	-	-	-	2.0	135.529	28.32	10.676	0.344	0.218	0.193	-2.614	85.203	50.326	0	0	0	0	0	0
3014	976.529	896.467	65.242	0.207	-2.91	317.1	896.467	0.004	1.0	81.843	11.0	-	-	-	-	31.75	-	-	-	-	2.743	-	-	-	-	0.331	-	-	-	-	81.843	-	-	-	-	-1.0	-	-	-	-	2.0	451.918	122.072	103.182	2.742	0.864	0.29	-2.802	315.014	136.905	0	0	0	0	0	0
3015	500.101	92.37	13.279	0.485	1.585	28.502	92.37	17.905	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	42.778	8.478	5.501	0.948	2.968	-1.811	-1.16	10.89	31.888	0	0	0	0	0	0
3016	1404.386	1404.316	165.188	1.941	2.707	177.2	1404.316	0.01	2.0	13.828	11.0	-11.0	-	-	-	7.171	5.851	-	-	-	1.213	1.893	-	-	-	-0.027	2.444	-	-	-	7.658	6.17	-	-	-	-1.0	1.0	-	-	-	2.0	503.025	305.423	173.165	1.259	1.766	0.021	-2.687	324.323	178.703	0	0	0	0	0	0
3017	1081.157	1080.554	48.186	2.502	0.805	80.747	1080.554	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	628.79	252.591	204.443	0.8	2.294	-2.301	0.849	352.848	275.943	0	0	0	0	0	0
3018	1303.052	1299.879	48.923	2.394	0.535	71.983	1299.879	0.993	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1180.202	330.961	284.294	0.571	2.59	-2.325	0.864	631.122	549.08	0	0	0	0	0	0
3019	671.994	88.869	8.643	0.424	1.583	21.002	88.869	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	58.239	8.045	7.705	0.432	2.934	-2.516	-0.536	20.209	38.03	0	0	0	0	0	0
3020	702.437	101.04	6.88	0.038	-0.219	183.427	101.04	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	194.134	25.222	18.969	2.829	2.963	2.553	-0.72	85.089	109.044	0	0	0	0	0	0
3021	609.62	607.194	132.273	2.3	0.256	177.377	607.194	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	219.752	80.871	51.56	1.65	0.392	-2.847	-2.947	84.836	134.915	0	0	0	0	0	0
3022	361.947	104.001	12.476	0.172	-1.266	72.803	104.001	98.777	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	78.785	14.88	10.718	2.904	2.341	2.663	0.49	63.343	15.443	0	0	0	0	0	0
3023	695.558	90.843	29.785	2.839	-1.946	99.8	90.843	1.494	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	102.846	22.688	8.471	0.446	0.176	1.373	0.701	53.856	48.991	0	0	0	0	0	0
3024	667.546	90.698	8.864	0.353	1.055	25.61	90.698	273.77	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	36.975	15.606	8.332	2.359	2.356	-2.505	0.188	24.084	12.892	0	0	0	0	0	0
3025	479.143	92.796	22.709	1.454	-2.09	22.865	92.796	7.516	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	47.984	18.226	8.026	2.393	0.442	0.722	1.874	28.029	19.955	0	0	0	0	0	0
3026	702.723	91.183	4.525	0.148	2.835	30.686	91.183	39.95	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	40.131	10.882	9.288	2.701	2.237	-1.314	1.403	27.401	12.73	0	0	0	0	0	0
3027	426.478	27.913	15.08	2.742	1.996	38.717	27.913	1.25	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	46.784	13.577	11.828	0.581	0.669	-1.991	-0.113	25.875	20.909	0	0	0	0	0	0
3028	704.506	92.626	14.241	2.613	1.179	28.257	92.626	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	71.319	26.629	13.407	0.6	2.396	-1.698	1.724	49.663	21.656	0	0	0	0	0	0
3029	692.932	606.108	160.884	0.618	-1.81	277.527	606.108	14.703	1.0	16.631	13.0	-	-	-	-	11.623	-	-	-	-	2.368	-	-	-	-	-2.205	-	-	-	-	16.631	-	-	-	-	-1.0	-	-	-	-	2.0	374.606	134.505	60.752	1.459	2.883	0.988	2.069	136.107	238.499	0	0	0	0	0	0
3030	1374.28	1374.011	77.825	2.528	-0.041	135.131	1374.011	0	2.0	15.381	11.0	11.0	-	-	-	6.996	5.118	-	-	-	0.911	0.902	-	-	-	2.958	-3.06	-	-	-	8.858	6.523	-	-	-	-1.0	-1.0	-	-	-	2.0	609.53	271.604	194.043	0.829	2.191	3.031	-0.139	369.846	239.684	0	0	0	0	0	0
3031	690.929	91.37	26.132	3.032	-1.091	238.455	91.37	186.138	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	245.515	39.403	13.44	0.218	0.224	2.117	-0.896	184.089	61.427	0	0	0	0	0	0
3032	222.036	85.874	5.496	0.049	2.218	111.668	85.874	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	119.574	17.048	12.331	2.948	2.674	-1.373	1.574	91.383	28.191	0	0	0	0	0	0
3033	900.381	764.312	73.086	2.99	1.874	484.358	764.312	0.001	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	567.49	102.02	36.207	0.198	2.264	-1.015	2.656	519.909	47.581	0	0	0	0	0	0
3034	115.089	90.855	23.6	0.604	2.37	41.539	90.855	1.913	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	78.763	41.112	17.535	1.761	2.553	-0.801	2.302	45.44	33.322	0	0	0	0	0	0
3035	574.566	93.138	33.501	2.528	-0.491	58.156	93.138	0.171	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	62.299	20.623	14.49	0.706	0.556	2.398	3.016	34.234	28.065	0	0	0	0	0	0
3036	665.64	85.727	7.213	0.243	-2.344	30.011	85.727	38.57	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	56.722	20.217	17.608	2.504	1.674	1.825	-0.958	36.977	19.745	0	0	0	0	0	0
3037	1319.192	1316.986	33.845	1.127	0.794	37.483	1316.986	0.003	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	964.777	354.906	324.473	2.322	0.8	-1.916	1.27	510.429	454.348	0	0	0	0	0	0
3038	632.736	87.908	5.121	0.015	2.128	334.299	87.908	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	341.434	29.853	24.761	2.959	2.999	-0.917	2.245	164.902	176.532	0	0	0	0	0	0
3039	175.52	92.494	3.71	3.118	2.911	157.156	92.494	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	185.377	34.793	31.428	1.105	0.221	-0.642	2.452	41.139	144.238	0	0	0	0	0	0
3040	305.496	93.572	12.734	3.091	0.301	253.66	93.572	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	263.401	33.366	25.916	0.309	0.173	2.662	-0.833	110.682	152.72	0	0	0	0	0	0
3041	447.297	381.248	30.639	2.928	-2.06	144.412	381.248	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	325.42	124.886	94.398	1.756	0.521	1.168	-1.945	134.666	190.754	0	0	0	0	0	0
3042	1053.818	1039.557	21.174	2.61	-1.721	41.738	1039.557	2.972	1.0	56.562	-11.0	-	-	-	-	39.464	-	-	-	-	0.772	-	-	-	-	0.153	-	-	-	-	56.562	-	-	-	-	1.0	-	-	-	-	2.0	432.194	158.222	153.142	0.771	2.262	0.158	-3.116	230.188	202.006	0	0	0	0	0	0
3043	588.863	89.874	19.963	3.082	2.797	334.273	89.874	174.533	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	491.557	67.851	61.6	0.17	2.366	0.765	-2.083	403.457	88.1	0	0	0	0	0	0
3044	216.152	109.998	17.008	3.03	-1.126	153.251	109.998	59.467	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	169.924	24.901	13.616	0.162	1.603	1.469	-2.378	155.515	14.409	0	0	0	0	0	0
3045	701.308	82.062	25.992	3.047	1.264	273.939	82.062	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	277.86	30.251	7.637	0.142	0.124	-2.104	0.167	215.028	62.832	0	0	0	0	0	0
3046	702.495	93.21	38.774	0.262	-0.819	149.653	93.21	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	152.63	33.598	9.243	2.793	2.966	2.11	-3.087	99.069	53.561	0	0	0	0	0	0
3047	41.423	21.123	27.326	2.424	-2.053	41.54	21.123	873.945	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	69.523	17.953	13.474	0.393	2.297	0.648	1.693	49.152	20.371	0	0	0	0	0	0
3048	216.616	94.029	8.036	0.034	-2.209	236.417	94.029	2.082	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	259.034	33.6	28.345	2.993	1.976	0.169	3.113	227.443	31.59	0	0	0	0	0	0
3049	892.712	832.402	147.613	2.001	-2.701	162.39	832.402	141.104	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	204.337	84.511	81.723	0.795	1.754	-0.029	0.927	118.421	85.916	0	0	0	0	0	0
3050	525.888	92.694	8.154	0.069	-1.535	117.584	92.694	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	127.272	20.486	12.381	2.71	2.973	1.521	-1.676	51.689	75.584	0	0	0	0	0	0
3051	703.277	91.852	8.78	2.229	0.387	11.101	91.852	0.004	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	53.985	16.034	9.81	0.549	2.674	-2.191	1.45	31.717	22.268	0	0	0	0	0	0
3052	694.235	92.731	21.997	2.964	0.285	124.556	92.731	0.267	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	131.609	27.909	8.678	0.407	0.149	-2.599	1.243	72.752	58.857	0	0	0	0	0	0
3053	343.239	91.798	8.447	3.097	-0.957	187.887	91.798	2.998	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	203.073	38.649	30.479	0.345	0.363	2.412	-0.667	115.563	87.51	0	0	0	0	0	0
3054	269.066	223.104	39.376	2.886	-0.637	155.934	223.104	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	191.33	60.684	21.471	0.373	1.772	2.451	-0.79	167.697	23.633	0	0	0	0	0	0
3055	625.907	90.236	5.295	3.132	-1.162	538.355	90.236	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	546.724	41.616	41.425	0.169	0.14	-2.833	0.436	248.851	297.874	0	0	0	0	0	0
3056	1015.671	941.552	80.626	0.412	-1.714	201.304	941.552	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	400.996	214.552	134.333	1.918	2.243	1.507	-1.586	228.601	172.395	0	0	0	0	0	0
3057	224.916	91.104	13.022	3.08	0.029	212.261	91.104	17.737	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	233.686	39.456	36.927	0.245	0.597	1.961	-1.517	165.518	68.168	0	0	0	0	0	0
3058	261.094	92.294	161.455	2.85	-0.801	561.058	92.294	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	615.449	217.255	55.805	0.406	1.044	2.337	-0.816	549.622	65.827	0	0	0	0	0	0
3059	699.996	88.881	19.887	2.693	-2.17	45.812	88.881	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	48.762	14.385	7.838	0.413	0.747	1.304	0.332	35.977	12.785	0	0	0	0	0	0
3060	704.024	91.001	37.913	2.647	2.596	79.808	91.001	28.774	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1450.571	373.027	336.7	0.511	2.627	-0.821	2.29	763.725	686.846	0	0	0	0	0	0
3061	104.469	95.053	16.368	0.402	-2.894	41.839	95.053	4.374	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	91.244	44.71	30.857	2.209	1.742	-0.208	2.699	57.644	33.6	0	0	0	0	0	0
3062	303.295	277.877	53.305	2.668	0.336	116.939	277.877	4.699	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	135.305	63.67	13.96	0.679	0.506	-2.645	1.153	105.533	29.771	0	0	0	0	0	0
3063	700.101	92.774	16.942	3.009	2.855	127.784	92.774	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	137.615	26.273	11.209	0.307	0.251	0.009	-2.677	89.868	47.747	0	0	0	0	0	0
3064	396.271	376.736	25.844	2.836	1.709	85.838	376.736	-0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	258.017	131.917	106.258	1.191	1.303	-1.325	1.843	146.369	111.647	0	0	0	0	0	0
3065	350.277	91.868	26.639	0.319	2.927	85.049	91.868	0.001	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	93.909	24.481	11.931	2.316	2.939	-0.678	0.948	33.628	60.281	0	0	0	0	0	0
3066	624.261	92.229	30.737	3.004	1.849	224.826	92.229	480.89	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	233.618	39.499	8.845	0.218	0.196	-1.258	2.005	186.539	47.079	0	0	0	0	0	0
3067	699.776	79.32	24.72	0.201	0.103	123.871	79.32	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	140.003	20.603	9.984	2.979	1.201	-2.633	2.292	127.924	12.079	0	0	0	0	0	0
3068	310.324	89.206	10.624	3.059	2.608	128.851	89.206	0.02	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	143.039	26.023	15.568	0.755	0.153	-0.396	2.84	40.494	102.545	0	0	0	0	0	0
3069	18.46	18.098	15.058	2.466	-1.801	24.088	18.098	0.41	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	27.194	9.052	8.115	0.799	0.682	1.813	0.809	13.295	13.899	0	0	0	0	0	0
3070	586.693	89.847	7.746	0.044	2.029	177.107	89.847	0.001	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	182.963	21.305	18.016	2.874	2.962	-0.152	-2.934	81.499	101.465	0	0	0	0	0	0
3071	731.853	717.932	127.249	0.632	0.884	215.534	717.932	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	402.635	211.781	84.718	2.373	1.08	-2.223	0.97	305.389	97.245	0	0	0	0	0	0
3072	628.93	90.309	29.156	0.106	-1.352	275.256	90.309	0.205	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	291.398	46.953	21.156	2.86	2.954	1.479	-2.097	174.144	117.255	0	0	0	0	0	0
3073	541.81	94.591	23.617	3.082	1.87	397.339	94.591	0.017	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	411.908	53.361	29.964	0.23	0.176	-1.374	1.687	237.555	174.353	0	0	0	0	0	0
3074	277.893	91.185	20.811	2.167	0.042	25.158	91.185	-0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	39.137	20.06	10.807	1.507	0.699	2.649	-1.863	21.423	17.714	0	0	0	0	0	0
3075	549.213	91.067	16.076	0.064	-0.886	250.592	91.067	9.388	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	260.401	36.474	23.559	2.846	2.963	1.763	-1.706	125.52	134.881	0	0	0	0	0	0
3076	791.377	511.376	17.711	0.075	-0.687	235.177	511.376	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	332.626	85.498	67.808	1.567	2.86	2.411	-0.742	87.639	244.987	0	0	0	0	0	0
