i	beam_e	beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	
2106	1281.031	1275.86	11.247	3.111	-1.049	372.23	80.258	76.759	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	379.857	34.931	24.951	0.16	0.159	2.491	-0.474	220.483	159.374	0	0	
2107	1381.794	1381.621	16.139	2.984	-2.021	102.779	78.697	1276.036	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	116.194	30.094	14.112	0.501	0.294	1.216	-1.817	66.174	50.02	0	0	
2108	1039.111	974.521	24.699	3.041	0.32	245.378	80.058	83.826	3.0	334.219	-11.0	13.0	11.0	-	-	132.049	8.426	3.587	-	-	2.669	0.236	0.44	-	-	-1.404	2.12	1.483	-	-	289.834	35.966	8.418	-	-	1.0	-1.0	-1.0	-	-	2.0	490.056	91.148	39.505	0.232	0.447	2.113	1.418	396.441	93.614	0	0	
2109	1402.514	1402.444	49.145	2.428	2.892	75.075	80.184	1294.36	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	127.882	30.693	25.987	0.358	2.342	-0.725	0.322	88.868	39.013	0	0	
2110	1280.862	1275.341	84.675	1.42	2.416	85.64	80.104	1140.728	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	91.809	47.343	37.333	1.485	1.995	-0.72	-0.732	48.095	43.714	0	0	
2111	887.384	727.625	0.975	0.005	2.375	208.038	74.218	80.224	1.0	166.758	11.0	-	-	-	-	69.943	-	-	-	-	0.433	-	-	-	-	-2.507	-	-	-	-	166.758	-	-	-	-	-1.0	-	-	-	-	2.0	375.517	59.612	26.402	2.933	2.817	0.247	1.588	291.391	84.126	0	0	
2112	1387.239	1387.156	78.381	1.452	0.109	78.933	80.868	1211.459	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	91.465	63.109	23.254	1.541	2.02	3.001	-2.296	64.764	26.701	0	0	
2113	1400.437	1400.359	82.004	0.328	-0.178	254.419	80.478	79.668	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	976.585	180.576	100.781	2.843	0.284	3.136	0.135	614.371	362.214	0	0	
2114	1121.594	1119.865	56.477	2.994	1.896	385.107	80.818	80.665	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	392.339	37.68	33.552	0.186	0.183	-1.857	-0.544	206.613	185.726	0	0	
2115	1388.284	1388.195	109.191	0.15	-1.605	730.666	80.788	1137.47	1.0	499.063	-11.0	-	-	-	-	82.753	-	-	-	-	2.975	-	-	-	-	1.757	-	-	-	-	499.063	-	-	-	-	1.0	-	-	-	-	2.0	251.897	40.476	22.971	2.958	1.873	0.351	2.534	224.356	27.541	0	0	
2116	1333.455	1331.919	48.286	1.808	-2.061	49.677	83.66	962.39	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	107.416	27.444	21.407	2.514	0.408	1.214	0.908	49.75	57.665	0	0	
2117	1161.439	1138.13	13.085	0.102	3.02	128.543	81.952	966.566	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	226.011	34.871	28.991	0.73	2.97	-1.05	1.722	54.445	171.566	0	0	
2118	1123.795	1090.525	55.516	1.271	-2.159	58.105	80.311	984.101	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	85.235	49.499	9.535	2.21	0.452	1.123	0.163	63.247	21.988	0	0	
2119	855.009	816.258	37.985	2.991	-2.831	253.89	80.747	375.247	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	259.447	27.633	23.475	0.144	0.374	0.973	-0.499	194.6	64.846	0	0	
2120	1363.15	1363.053	121.164	0.694	-1.672	189.473	81.424	1150.086	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	219.383	132.055	25.59	2.341	2.17	1.286	-2.897	185.738	33.645	0	0	
2121	1233.509	1222.969	18.275	3.033	2.369	168.459	78.322	993.656	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	178.313	27.108	17.737	0.231	0.327	-1.478	0.932	120.506	57.807	0	0	
2122	1016.225	943.072	54.309	2.438	0.195	83.931	82.107	830.675	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	107.493	57.326	23.544	0.947	0.802	2.915	-1.46	73.103	34.39	0	0	
2123	1388.485	1388.371	46.924	3.04	-1.631	464.512	78.827	379.785	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	892.595	84.106	38.812	0.125	2.958	1.333	-2.024	676.299	216.296	0	0	
2124	1075.063	1033.598	24.164	2.134	-2.889	28.585	77.151	82.806	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	75.658	24.539	20.692	2.272	0.522	-0.625	1.401	32.439	43.219	0	0	
2125	1400.759	1400.675	42.303	2.241	2.898	53.968	81.688	1298.538	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	94.227	43.195	31.089	1.643	0.704	0.501	-1.469	44.942	49.285	0	0	
2126	1359.667	1359.007	34.992	0.221	-0.325	159.918	78.805	77.808	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	202.902	36.559	12.444	2.935	0.594	2.47	-1.945	179.024	23.879	0	0	
2127	1091.044	1050.942	94.367	0.224	1.623	424.346	78.072	80.534	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	484.082	160.102	66.123	2.52	2.807	-1.577	1.482	275.522	208.56	0	0	
2128	1358.97	1358.796	28.351	2.949	-1.106	148.296	79.083	1136.618	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	167.876	40.426	32.079	0.477	0.445	2.944	0.574	90.495	77.381	0	0	
2129	1226.685	1214.448	95.741	1.285	-2.984	99.797	80.967	1067.751	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	128.699	58.423	43.253	2.263	1.132	0.451	-0.243	77.838	50.861	0	0	
2130	1397.748	1397.673	74.751	0.722	-3.023	113.055	81.675	1148.449	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	117.468	50.221	27.893	2.401	2.391	-0.098	0.517	75.913	41.555	0	0	
2131	1384.991	1384.844	85.872	0.912	3.0	108.584	193.084	1122.625	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	169.074	92.189	17.407	2.374	0.54	0.041	-1.991	133.855	35.22	0	0	
2132	989.767	902.405	12.209	2.879	-0.656	47.06	79.818	822.251	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	83.618	27.927	27.631	1.552	0.551	-2.472	1.112	28.6	55.018	0	0	
2133	1184.943	1167.408	38.858	0.2	1.582	195.418	80.439	78.799	1.0	384.122	-11.0	-	-	-	-	72.117	-	-	-	-	2.953	-	-	-	-	-1.861	-	-	-	-	384.122	-	-	-	-	1.0	-	-	-	-	2.0	194.905	35.95	11.39	0.207	0.672	0.649	2.296	175.904	19.001	0	0	
2134	1146.912	1119.781	29.284	0.261	1.767	113.439	83.175	801.701	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	122.007	22.951	18.243	2.472	2.919	-2.047	-0.474	38.761	83.246	0	0	
2135	1026.421	1002.194	283.972	0.784	-2.323	402.199	90.731	872.463	1.0	437.235	-11.0	-	-	-	-	89.656	-	-	-	-	2.935	-	-	-	-	0.446	-	-	-	-	437.235	-	-	-	-	1.0	-	-	-	-	2.0	388.925	225.496	24.877	0.806	2.805	0.935	-2.593	313.069	75.856	0	0	
2136	1105.998	1103.254	84.637	3.017	1.281	680.677	77.369	950.535	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	723.038	99.023	92.942	0.528	0.182	-0.81	-3.04	207.754	515.284	0	0	
2137	1388.283	1388.182	75.511	0.103	0.018	737.197	80.277	1263.447	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	758.277	102.877	27.391	2.998	2.291	-3.137	-0.032	720.937	37.34	0	0	
2138	1067.859	1019.068	98.506	2.726	-2.36	244.18	81.221	719.507	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	255.725	102.541	8.545	0.446	0.76	0.707	2.807	242.152	13.573	0	0	
2139	1370.365	1370.1	61.147	0.939	1.39	75.78	92.436	1233.301	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	109.874	76.397	19.936	2.082	1.666	-1.94	0.591	89.508	20.366	0	0	
2140	1097.958	1093.076	4.319	3.131	0.242	405.833	83.675	386.791	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	413.256	36.288	35.288	0.22	0.144	-1.621	1.638	166.735	246.521	0	0	
2141	1401.617	1401.53	38.372	0.53	0.105	75.9	79.84	1136.614	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	89.231	27.184	22.266	2.676	2.044	2.642	-2.268	63.043	26.188	0	0	
2142	1396.668	1396.581	442.441	0.459	1.005	997.743	79.258	1188.69	1.0	386.795	-11.0	-	-	-	-	152.02	-	-	-	-	2.738	-	-	-	-	-1.975	-	-	-	-	386.795	-	-	-	-	1.0	-	-	-	-	2.0	440.879	143.216	55.924	2.729	0.785	-1.933	2.91	360.392	80.487	0	0	
2143	1399.081	1399.004	122.869	2.906	2.006	526.227	80.898	593.158	1.0	679.058	11.0	-	-	-	-	155.27	-	-	-	-	0.231	-	-	-	-	-1.13	-	-	-	-	679.058	-	-	-	-	-1.0	-	-	-	-	2.0	164.112	25.317	21.1	2.876	2.802	2.722	1.168	99.592	64.52	0	0	
2144	1270.945	1265.277	98.403	2.191	-1.452	120.905	80.217	1041.814	1.0	11.22	11.0	-	-	-	-	10.219	-	-	-	-	1.145	-	-	-	-	1.252	-	-	-	-	11.22	-	-	-	-	-1.0	-	-	-	-	2.0	136.584	67.962	44.262	1.156	0.832	1.294	2.322	74.758	61.826	0	0	
2145	1397.858	1397.785	83.358	3.01	-1.375	634.809	83.116	1181.221	1.0	476.123	11.0	-	-	-	-	89.863	-	-	-	-	0.19	-	-	-	-	1.843	-	-	-	-	476.123	-	-	-	-	-1.0	-	-	-	-	2.0	155.359	30.918	21.172	0.695	0.205	-0.213	-3.017	48.763	106.596	0	0	
2146	1163.608	1140.378	56.813	2.919	-1.75	257.312	81.946	932.84	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	410.581	58.333	36.258	2.424	0.114	2.032	0.101	89.829	320.752	0	0	
2147	1378.041	1377.891	171.477	2.846	-3.069	588.68	149.764	1131.904	1.0	626.719	11.0	-	-	-	-	161.185	-	-	-	-	0.26	-	-	-	-	0.843	-	-	-	-	626.719	-	-	-	-	-1.0	-	-	-	-	2.0	149.341	93.096	39.293	1.788	2.079	-1.244	-0.527	103.093	46.247	0	0	
2148	943.467	867.969	51.72	1.267	2.647	54.197	79.024	749.362	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	81.839	39.077	24.313	2.202	1.1	-0.96	0.313	53.675	28.164	0	0	
2149	967.331	966.342	48.721	2.946	0.03	250.226	80.435	290.478	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	261.975	35.416	25.153	0.17	0.57	-2.592	2.397	210.699	51.276	0	0	
2150	1166.703	1142.016	106.417	1.148	-0.75	116.717	81.491	988.484	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	128.879	64.707	41.985	1.667	2.353	2.334	2.481	67.601	61.278	0	0	
2151	1355.308	1354.661	37.94	1.373	0.752	38.696	79.793	1268.548	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	101.628	45.917	33.301	1.09	2.33	3.099	-0.993	54.108	47.519	0	0	
2152	1040.039	976.097	44.5	3.073	-0.521	654.0	78.558	792.249	1.0	6.069	-11.0	-	-	-	-	5.941	-	-	-	-	1.366	-	-	-	-	-1.237	-	-	-	-	6.069	-	-	-	-	1.0	-	-	-	-	2.0	657.734	48.87	31.886	0.115	0.139	1.879	-2.51	425.578	232.156	0	0	
2153	1228.991	1216.126	13.672	3.002	-2.531	98.182	70.827	579.904	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	117.246	22.676	9.016	0.218	2.098	0.637	-2.465	106.174	11.072	0	0	
2154	769.113	525.871	104.771	2.951	-2.974	553.472	86.035	77.332	1.0	46.584	-13.0	-	-	-	-	16.794	-	-	-	-	2.773	-	-	-	-	3.012	-	-	-	-	46.584	-	-	-	-	1.0	-	-	-	-	2.0	607.012	101.581	32.131	0.193	0.453	-0.105	0.94	531.056	75.956	0	0	
2155	1403.9	1403.829	66.068	2.992	-0.187	444.422	80.374	79.891	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	451.465	49.954	32.536	0.148	0.303	2.458	-2.507	341.956	109.509	0	0	
2156	1128.58	1096.57	47.882	0.075	-2.568	638.15	81.373	929.837	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	666.067	101.761	56.222	2.961	2.519	0.805	-2.141	567.836	98.231	0	0	
2157	998.383	924.004	49.371	2.946	-2.815	253.414	78.289	81.232	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	263.292	56.095	15.625	0.243	0.612	0.058	2.203	234.07	29.222	0	0	
2158	1402.393	1402.323	110.872	0.972	-0.552	134.204	80.177	1174.282	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	144.604	59.376	57.786	1.916	2.325	2.265	2.923	63.338	81.266	0	0	
2159	1005.367	931.438	123.458	2.942	-0.685	621.27	80.57	819.982	1.0	614.234	11.0	-	-	-	-	184.938	-	-	-	-	0.306	-	-	-	-	2.388	-	-	-	-	614.234	-	-	-	-	-1.0	-	-	-	-	2.0	86.44	55.932	22.417	1.208	1.487	-1.255	0.213	63.039	23.401	0	0	
2160	1399.637	1399.558	71.08	0.305	1.757	236.71	81.991	1131.249	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	261.057	93.783	22.705	2.583	2.851	-1.389	1.741	179.234	81.823	0	0	
2161	1097.507	1055.647	49.53	2.412	-1.782	74.304	80.282	952.603	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	109.82	49.274	42.648	0.918	1.177	0.467	2.479	62.829	46.991	0	0	
2162	938.455	934.045	35.67	0.334	2.34	108.844	80.17	74.366	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	421.388	54.151	25.416	2.934	0.163	-0.402	-2.966	264.385	157.003	0	0	
2163	1366.808	1366.727	118.144	2.965	-0.113	670.861	84.291	1240.182	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	681.965	62.513	56.616	0.11	0.539	2.906	-3.12	569.767	112.198	0	0	
2164	1335.487	1333.799	51.745	0.425	0.36	125.628	76.407	1147.866	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	140.057	36.226	20.693	2.07	2.926	-2.465	2.923	41.474	98.583	0	0	
2165	570.282	405.61	24.953	0.07	-1.864	358.888	79.894	81.272	1.0	74.46	13.0	-	-	-	-	70.833	-	-	-	-	1.257	-	-	-	-	1.589	-	-	-	-	74.46	-	-	-	-	-1.0	-	-	-	-	2.0	396.607	67.174	22.41	2.897	2.944	-1.195	2.374	281.647	114.961	0	0	
2166	1393.917	1393.846	176.837	2.915	-2.3	788.574	77.201	1295.323	1.0	632.143	11.0	-	-	-	-	137.938	-	-	-	-	0.22	-	-	-	-	1.135	-	-	-	-	632.143	-	-	-	-	-1.0	-	-	-	-	2.0	172.159	48.708	32.938	1.779	0.294	-0.715	1.019	54.981	117.178	0	0	
2167	1382.224	1382.041	38.04	0.528	-1.934	75.563	80.281	80.407	1.0	136.701	-11.0	-	-	-	-	32.576	-	-	-	-	2.901	-	-	-	-	0.791	-	-	-	-	136.701	-	-	-	-	1.0	-	-	-	-	2.0	97.223	22.976	10.2	0.286	2.379	2.591	0.036	81.773	15.45	0	0	
2168	911.787	785.965	218.354	1.184	-0.23	235.728	79.34	637.261	1.0	168.733	-11.0	-	-	-	-	139.095	-	-	-	-	2.173	-	-	-	-	3.139	-	-	-	-	168.733	-	-	-	-	1.0	-	-	-	-	2.0	114.464	62.743	25.29	1.064	2.4	2.569	2.483	76.436	38.028	0	0	
2169	1002.75	1002.53	7.541	2.854	0.392	26.582	79.543	915.221	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	70.955	24.444	16.995	0.553	2.264	-2.62	0.579	47.079	23.876	0	0	
2170	1237.216	1237.152	28.196	0.579	1.69	51.518	77.662	1138.622	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	80.575	43.8	21.149	2.174	2.119	-1.042	2.658	55.523	25.052	0	0	
2171	995.074	974.089	45.163	2.222	-1.165	56.773	79.794	80.749	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	237.639	31.677	13.552	0.234	3.005	2.012	1.894	137.192	100.447	0	0	
2172	1226.098	1220.348	120.976	2.888	1.445	482.838	72.256	520.716	1.0	103.559	11.0	-	-	-	-	42.903	-	-	-	-	0.427	-	-	-	-	-0.32	-	-	-	-	103.559	-	-	-	-	-1.0	-	-	-	-	2.0	401.085	81.003	39.387	0.244	0.689	-2.027	-2.108	335.799	65.286	0	0	
2173	950.917	840.506	27.384	1.797	-0.375	28.102	77.28	725.383	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	66.131	33.651	10.542	2.014	0.442	3.047	0.706	39.361	26.77	0	0	
2174	1197.693	1192.529	15.445	1.539	-1.255	15.452	87.916	1044.821	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	44.969	25.779	11.487	1.311	2.138	2.139	-0.661	29.389	15.58	0	0	
2175	1250.655	1250.613	33.33	0.533	-2.378	65.559	79.707	1104.876	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	84.253	30.828	25.966	2.285	2.423	1.594	-0.304	43.597	40.655	0	0	
2176	1052.541	1031.139	20.047	3.004	-1.931	145.661	76.45	82.168	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	153.307	24.999	12.127	0.408	0.139	0.71	2.938	65.696	87.611	0	0	
2177	1330.677	1328.927	167.844	0.289	2.096	588.344	78.974	994.041	1.0	374.002	-11.0	-	-	-	-	162.789	-	-	-	-	2.691	-	-	-	-	-0.541	-	-	-	-	374.002	-	-	-	-	1.0	-	-	-	-	2.0	260.795	94.505	30.395	2.623	2.666	-2.638	-0.522	191.947	68.848	0	0	
2178	1350.495	1349.94	170.053	2.096	1.505	196.581	80.38	1108.287	1.0	13.609	13.0	-	-	-	-	10.594	-	-	-	-	0.892	-	-	-	-	-1.761	-	-	-	-	13.609	-	-	-	-	-1.0	-	-	-	-	2.0	203.628	121.688	44.343	0.887	1.772	-1.794	-1.158	157.413	46.215	0	0	
2179	1399.683	1399.593	220.712	0.365	-2.538	618.52	81.132	1247.576	1.0	665.404	-11.0	-	-	-	-	200.073	-	-	-	-	2.836	-	-	-	-	0.803	-	-	-	-	665.404	-	-	-	-	1.0	-	-	-	-	2.0	104.086	40.173	26.166	1.3	0.487	-1.034	0.607	44.454	59.633	0	0	
2180	1168.823	1145.515	38.023	0.08	1.992	477.303	81.296	79.4	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	485.626	47.667	37.142	2.976	2.949	-0.28	-2.524	290.343	195.283	0	0	
2181	679.4	310.592	3.107	0.189	3.105	16.515	80.059	80.356	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	93.557	28.681	26.655	0.829	2.581	0.782	-2.274	41.063	52.493	0	0	
2182	1401.54	1401.469	40.555	0.226	2.632	180.821	86.015	80.321	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	187.272	38.591	11.887	2.785	2.979	-0.807	0.748	112.994	74.278	0	0	
2183	1392.048	1391.943	102.942	2.988	2.722	672.879	80.212	1267.94	1.0	717.576	11.0	-	-	-	-	102.856	-	-	-	-	0.144	-	-	-	-	-0.053	-	-	-	-	717.576	-	-	-	-	-1.0	-	-	-	-	2.0	86.007	33.487	29.995	2.385	2.015	-0.957	-2.834	52.101	33.906	0	0	
2184	949.878	843.054	22.816	0.152	0.338	150.625	80.378	79.782	1.0	183.545	-13.0	-	-	-	-	38.841	-	-	-	-	2.928	-	-	-	-	-2.511	-	-	-	-	183.545	-	-	-	-	1.0	-	-	-	-	2.0	38.555	12.397	8.47	0.51	0.795	0.587	1.626	25.992	12.562	0	0	
2185	1344.36	1343.601	48.867	0.133	2.491	368.085	83.549	791.6	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	385.734	67.812	34.184	2.894	2.8	-1.15	1.237	280.274	105.46	0	0	
2186	1133.607	1130.095	110.676	0.266	-1.403	421.509	52.283	835.344	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	672.596	80.578	62.313	0.603	3.023	2.325	0.942	144.523	528.073	0	0	
2187	1249.529	1240.118	18.018	3.033	0.643	165.721	81.167	81.659	1.0	600.453	11.0	-	-	-	-	137.28	-	-	-	-	0.231	-	-	-	-	2.267	-	-	-	-	600.453	-	-	-	-	-1.0	-	-	-	-	2.0	460.329	79.715	65.858	2.901	2.583	-0.749	-1.312	334.962	125.366	0	0	
2188	1355.122	1354.782	38.077	0.069	0.48	554.854	78.96	942.662	1.0	418.455	-11.0	-	-	-	-	210.39	-	-	-	-	2.615	-	-	-	-	-0.09	-	-	-	-	418.455	-	-	-	-	1.0	-	-	-	-	2.0	318.853	178.819	74.083	2.266	2.052	-2.996	2.76	234.78	84.072	0	0	
2189	1309.708	1306.795	100.472	2.978	-1.85	618.75	81.232	1194.033	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	640.779	92.371	35.382	0.156	0.964	1.651	0.128	594.652	46.127	0	0	
2190	1286.036	1283.371	23.743	2.799	-1.376	70.682	78.76	76.515	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	79.572	29.055	8.099	0.488	0.602	1.999	-0.398	64.009	15.563	0	0	
2191	832.509	619.72	134.95	2.959	1.581	742.829	82.62	530.081	1.0	618.542	11.0	-	-	-	-	106.578	-	-	-	-	0.173	-	-	-	-	-1.455	-	-	-	-	618.542	-	-	-	-	-1.0	-	-	-	-	2.0	109.423	17.149	15.621	0.51	0.222	-2.544	-1.39	37.728	71.695	0	0	
2192	1303.002	1298.892	168.795	2.894	2.164	687.939	79.851	1015.912	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	840.13	150.103	19.628	0.199	2.891	-1.016	-0.686	760.805	79.325	0	0	
2193	1397.194	1397.121	63.02	0.161	1.913	392.15	80.714	860.362	1.0	27.288	11.0	-	-	-	-	6.999	-	-	-	-	2.882	-	-	-	-	-0.685	-	-	-	-	27.288	-	-	-	-	-1.0	-	-	-	-	2.0	400.967	71.674	22.894	2.887	2.94	-0.912	-3.024	286.191	114.775	0	0	
