i	beam_e	beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	
1589	1286.479	1281.998	248.842	1.633	-2.931	551.624	241.254	64.433	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	333.139	274.35	47.78	1.636	1.887	0.335	-2.606	279.616	53.523	0	0	
1590	995.979	911.281	153.111	2.699	-1.557	608.953	70.931	269.026	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	390.267	102.725	51.681	1.986	0.19	1.494	1.843	114.447	275.821	0	0	
1591	1391.413	1391.325	59.122	1.599	-2.74	449.839	186.393	154.206	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	213.988	68.02	41.359	0.609	2.653	0.435	1.667	120.91	93.078	0	0	
1592	1331.046	1329.452	121.173	2.466	-2.321	317.268	95.059	12.117	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	235.284	70.344	51.356	1.077	0.342	0.195	1.195	81.17	154.114	0	0	
1593	1391.575	1391.492	374.263	2.017	-1.014	527.556	20.829	143.028	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	430.333	189.675	172.645	1.442	0.829	2.272	2.004	192.073	238.26	0	0	
1594	1400.477	1400.403	49.226	2.976	0.542	499.8	157.981	68.259	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	250.075	92.325	60.931	0.567	0.977	-2.968	0.717	174.15	75.926	0	0	
1595	1340.723	1339.341	197.028	1.169	0.543	386.12	169.52	48.298	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	290.066	173.663	61.712	2.181	1.211	-2.951	-1.86	216.659	73.407	0	0	
1596	993.642	909.345	14.861	3.061	1.381	806.385	333.485	285.002	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	468.74	49.959	43.214	0.143	0.394	-2.488	-0.253	354.359	114.381	0	0	
1597	1392.762	1392.693	112.416	1.25	-1.456	1311.647	509.439	211.555	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1238.539	530.299	437.544	2.217	0.891	2.172	-0.862	671.11	567.429	0	0	
1598	1269.242	1267.66	85.079	1.038	-0.776	1196.177	641.946	472.496	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1138.116	196.406	188.613	2.793	0.354	-2.683	0.913	582.132	555.984	0	0	
1599	1308.972	1305.431	118.753	2.309	0.923	350.065	61.067	145.989	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	176.762	112.969	41.038	1.023	1.403	-2.032	1.131	132.892	43.871	0	0	
1600	1252.128	1243.876	457.161	0.984	2.284	656.677	101.217	47.975	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	530.281	258.743	194.831	2.009	2.184	-0.745	-1.033	286.068	244.213	0	0	
1601	819.98	584.253	25.534	3.062	-2.52	658.218	282.34	118.723	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	431.75	103.387	61.429	0.292	1.901	1.148	-2.115	361.03	70.721	0	0	
1602	1378.352	1378.197	50.432	0.114	-1.699	667.077	659.589	137.216	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	524.766	63.542	22.977	2.971	2.987	1.029	-2.965	374.412	150.354	0	0	
1603	1384.766	1384.618	59.376	3.021	1.543	749.954	323.78	26.451	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	637.691	127.579	75.635	0.234	1.658	-2.148	0.589	560.898	76.794	0	0	
1604	1405.075	1405.005	120.982	0.314	1.188	536.969	24.753	24.182	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	427.805	65.891	58.134	2.799	2.875	-2.821	-1.764	198.884	228.921	0	0	
1605	921.109	786.138	120.275	1.961	-1.233	347.09	140.249	45.727	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	192.487	89.997	37.973	2.11	0.476	1.95	2.58	106.759	85.728	0	0	
1606	980.895	889.537	154.046	1.35	-0.791	326.206	117.1	25.168	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	166.613	83.222	77.591	1.873	1.495	1.647	2.695	88.3	78.313	0	0	
1607	902.624	857.89	76.605	0.691	1.527	403.188	17.252	200.234	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	258.583	136.092	69.602	2.262	1.16	-1.763	1.863	178.463	80.12	0	0	
1608	1361.924	1361.472	53.352	3.051	1.62	879.798	85.529	207.102	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	562.011	181.453	174.582	0.912	0.56	3.087	-0.486	230.786	331.225	0	0	
1609	1309.814	1309.652	55.212	2.999	2.7	651.711	39.269	94.635	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	510.468	153.836	124.754	0.443	1.039	0.447	-2.058	363.096	147.372	0	0	
1610	1402.288	1402.217	136.143	2.664	-3.139	662.898	196.701	200.295	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	537.795	239.205	94.047	0.619	2.033	-0.119	2.48	429.618	108.177	0	0	
1611	1118.727	1104.063	446.557	1.614	-2.869	800.99	115.736	280.316	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	535.892	308.018	226.831	1.611	1.597	0.48	0.157	308.373	227.519	0	0	
1612	1383.686	1383.589	44.235	0.128	1.719	486.512	66.746	132.721	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	347.394	56.348	46.726	2.239	2.969	-0.835	-2.42	73.903	273.491	0	0	
1613	1400.7	1400.626	227.993	0.584	-2.722	675.513	75.103	242.406	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	458.472	214.436	72.84	2.414	2.557	0.615	0.038	326.289	132.183	0	0	
1614	1342.333	1341.036	15.11	2.686	2.582	947.372	545.322	294.852	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	892.497	275.803	262.248	2.447	0.642	-0.617	2.527	441.856	450.64	0	0	
1615	1391.101	1391.027	94.853	0.214	2.361	652.979	41.91	239.294	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	467.723	148.963	53.929	2.709	2.598	-1.49	1.212	357.055	110.668	0	0	
1616	1400.588	1400.514	72.635	2.894	2.673	531.685	371.858	58.306	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	419.434	81.177	57.353	2.047	0.181	-0.93	0.907	98.48	320.954	0	0	
1617	1402.132	1402.058	64.513	0.142	-0.857	616.024	66.097	98.946	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	376.644	77.382	44.137	2.532	2.957	2.227	1.003	135.875	240.769	0	0	
1618	1259.924	1252.987	34.553	2.658	1.981	479.005	138.293	149.433	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	162.258	48.082	39.054	0.629	2.591	2.742	0.434	84.207	78.051	0	0	
1619	1359.676	1358.673	172.621	1.889	-3.046	688.397	204.077	216.419	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	466.245	119.223	64.894	2.49	0.253	0.123	-0.253	198.079	268.166	0	0	
1620	1402.793	1402.721	124.758	1.799	2.185	544.752	189.822	207.471	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	244.715	96.953	71.451	0.792	2.395	-1.0	-2.061	137.069	107.646	0	0	
1621	1330.278	1329.434	59.18	0.507	-2.258	372.681	90.849	28.931	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	210.228	89.668	64.246	1.234	2.524	1.431	-0.692	97.466	112.762	0	0	
1622	1184.948	1180.446	71.587	0.432	1.824	690.679	187.238	280.518	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	501.24	70.626	56.845	2.929	0.353	-1.044	-1.716	336.174	165.065	0	0	
1623	1366.016	1365.673	44.522	2.091	-1.34	611.155	432.47	102.37	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	467.389	158.019	154.857	0.729	2.347	-0.695	2.432	249.242	218.147	0	0	
1624	1403.162	1403.089	438.543	1.69	-2.837	732.767	219.546	36.316	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	418.125	280.305	103.764	1.91	1.11	0.142	0.766	297.495	120.63	0	0	
1625	1299.827	1297.294	27.294	2.889	-2.95	646.315	407.914	180.076	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	360.467	87.639	68.611	2.661	0.419	0.111	-2.35	190.728	169.74	0	0	
1626	1405.194	1405.122	121.656	0.53	0.054	974.772	568.72	171.071	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	822.74	250.815	136.527	0.867	2.84	3.103	-0.182	345.485	477.255	0	0	
1627	1393.079	1393.001	115.816	1.559	1.468	509.588	111.208	224.753	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	255.294	117.665	96.568	2.152	1.053	-0.56	-2.716	141.499	113.795	0	0	
1628	1335.62	1334.625	179.991	1.012	1.316	519.678	195.677	56.321	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	277.446	131.549	57.921	1.329	2.686	-1.302	-2.869	141.676	135.77	0	0	
1629	1407.049	1406.979	129.866	2.485	0.882	611.39	223.919	86.46	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	391.498	228.592	66.627	1.198	0.489	-2.446	0.134	247.931	143.566	0	0	
1630	1381.378	1381.211	38.704	2.717	2.948	336.317	128.487	21.693	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	187.513	65.738	56.31	1.062	0.556	0.638	-0.993	80.638	106.875	0	0	
1631	1176.217	1175.605	197.2	0.647	2.36	523.921	193.088	29.24	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	382.968	130.112	119.262	2.615	1.542	-1.344	-0.178	262.554	120.414	0	0	
1632	944.188	931.923	61.963	2.836	-2.025	448.416	43.844	48.957	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	310.87	75.449	56.983	2.261	0.276	0.325	2.227	100.033	210.838	0	0	
1633	1280.959	1276.061	181.019	1.769	-2.946	459.855	58.454	186.919	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	283.643	107.645	82.943	1.96	0.529	0.373	0.046	117.224	166.419	0	0	
1634	1192.069	1178.46	127.68	0.419	-2.493	849.427	290.147	355.642	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	698.58	376.616	246.937	2.025	1.884	0.779	-2.313	427.632	270.947	0	0	
1635	1402.083	1402.005	83.954	0.448	1.793	393.32	75.146	165.336	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	236.711	102.374	23.627	2.562	0.539	-1.495	-2.949	189.132	47.579	0	0	
1636	1071.464	1017.952	344.972	2.377	-1.841	729.583	202.705	12.793	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	481.512	248.652	84.899	1.246	0.405	1.274	0.865	263.32	218.192	0	0	
1637	1304.288	1301.069	59.363	2.513	0.787	444.787	226.342	65.044	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	266.47	138.963	114.283	1.386	1.376	-1.585	1.733	142.583	123.887	0	0	
1638	1262.523	1254.995	86.58	2.795	-1.104	1222.814	593.726	287.184	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1116.342	361.223	281.089	0.575	2.445	1.647	-1.617	670.992	445.35	0	0	
1639	1257.026	1248.786	132.756	2.581	1.656	494.977	241.691	63.655	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	366.889	109.446	53.896	0.421	2.477	-1.549	-1.652	272.173	94.716	0	0	
1640	1407.103	1407.032	112.439	2.243	-1.737	504.827	39.987	263.991	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	282.345	69.469	51.929	0.576	0.354	0.987	2.426	128.682	153.663	0	0	
1641	1272.406	1266.216	132.933	2.725	1.727	479.929	135.422	70.527	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	316.046	143.582	37.4	0.56	1.004	-1.59	0.507	270.937	45.109	0	0	
1642	1266.166	1261.321	218.888	2.57	-0.383	550.736	154.696	84.059	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	441.84	202.085	52.271	0.707	0.434	2.617	-2.265	311.465	130.375	0	0	
1643	1301.391	1300.854	180.909	0.412	-2.519	725.004	52.968	394.489	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	588.362	269.089	146.635	2.268	2.423	0.951	-1.579	351.947	236.414	0	0	
1644	1025.466	996.323	84.661	0.33	0.445	598.587	88.019	128.111	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	252.541	54.65	45.513	2.779	2.648	2.554	-2.215	155.764	96.777	0	0	
1645	1080.205	1046.229	97.779	1.463	3.011	565.057	14.899	213.746	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	375.947	154.165	111.527	2.409	0.934	0.787	-1.827	236.492	139.455	0	0	
1646	1318.182	1315.919	68.853	2.254	1.564	504.819	133.392	188.584	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	222.559	96.961	42.506	0.993	0.444	-2.03	-1.059	116.671	105.888	0	0	
1647	1314.852	1313.146	53.173	2.491	-2.018	623.318	340.53	58.627	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	394.735	79.645	52.431	0.328	2.738	1.839	-2.119	258.509	136.227	0	0	
1648	1403.462	1403.387	28.821	3.039	-2.829	579.73	280.05	49.409	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	453.681	151.52	130.993	0.517	1.176	1.544	-1.41	309.3	144.381	0	0	
1649	1230.402	1219.385	84.822	0.244	-1.025	541.427	60.52	68.673	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	306.057	63.057	24.684	2.631	2.999	-3.122	1.951	130.538	175.52	0	0	
1650	1256.814	1249.95	66.607	2.505	-0.994	316.593	37.108	40.064	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	115.736	58.556	51.758	1.439	1.45	-2.963	0.761	62.129	53.607	0	0	
1651	1394.221	1394.151	96.937	2.512	-3.066	387.392	121.61	91.553	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	184.472	71.633	56.986	1.092	0.6	-0.489	-0.029	81.667	102.805	0	0	
1652	1349.58	1348.756	86.217	2.893	1.658	583.269	104.094	79.545	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	371.906	100.098	53.527	0.41	0.486	-0.719	2.717	254.886	117.02	0	0	
1653	1029.171	1001.551	69.713	2.636	-1.028	340.231	82.538	16.072	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	177.649	68.64	59.716	1.447	0.601	2.722	1.53	69.782	107.867	0	0	
1654	890.833	732.317	35.724	3.032	0.536	747.402	205.639	64.996	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	631.361	280.143	224.377	0.781	1.437	-2.991	0.19	400.708	230.653	0	0	
1655	1400.979	1400.901	64.941	2.209	-0.871	1309.292	459.831	42.773	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1209.523	211.884	199.301	0.357	2.799	-2.786	0.67	607.678	601.845	0	0	
1656	1394.266	1394.196	44.431	3.025	-2.095	853.25	151.767	540.395	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	788.753	316.569	308.678	0.78	1.37	-0.202	2.828	459.848	328.905	0	0	
1657	1343.465	1343.396	85.47	0.626	-0.438	349.957	87.668	126.879	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	220.439	78.063	61.55	1.056	2.618	2.83	1.513	94.084	126.355	0	0	
1658	1403.024	1402.951	303.09	0.623	-2.392	808.829	247.087	291.828	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	710.384	396.574	79.406	2.446	1.208	0.852	-1.426	624.387	85.997	0	0	
1659	902.472	747.948	55.591	3.019	-0.52	603.118	101.443	148.781	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	325.607	75.424	71.169	0.338	0.88	-2.867	1.621	231.425	94.183	0	0	
1660	1397.571	1397.499	117.246	0.345	0.863	1280.985	415.812	262.962	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	837.387	268.358	258.635	1.502	2.664	1.901	-1.046	272.15	565.237	0	0	
1661	1388.525	1388.414	43.057	2.486	-2.868	425.314	214.789	55.898	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	215.298	102.86	78.579	1.535	0.812	0.292	-2.677	105.87	109.428	0	0	
1662	919.497	796.203	197.714	1.006	-1.263	380.381	66.265	130.138	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	271.521	166.972	44.5	2.21	2.215	1.887	0.806	214.353	57.168	0	0	
1663	1146.517	1117.71	21.518	3.069	2.391	478.538	56.512	66.791	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	379.691	119.62	114.254	0.496	1.141	0.193	-2.847	253.317	126.374	0	0	
1664	1130.201	1098.598	462.742	1.585	-0.042	739.061	60.868	292.389	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	633.95	279.256	223.342	2.098	0.922	-2.921	2.739	338.906	295.044	0	0	
1665	1118.473	1116.387	22.136	2.86	-2.613	508.14	401.181	20.005	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	403.685	186.575	169.59	1.796	0.952	1.258	-1.626	191.917	211.767	0	0	
1666	1403.036	1402.96	49.512	1.585	-0.269	344.422	74.282	55.966	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	120.351	64.031	42.639	1.975	1.237	-3.067	-1.416	72.367	47.984	0	0	
1667	1301.734	1299.959	252.375	0.933	-0.818	617.949	68.716	195.658	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	342.939	176.417	124.115	2.186	1.694	1.54	2.896	217.29	125.649	0	0	
1668	1313.179	1310.172	87.744	2.97	0.089	762.901	178.038	177.304	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	571.187	102.763	101.842	0.224	1.878	2.427	-2.087	462.245	108.942	0	0	
1669	956.833	929.338	106.36	0.51	-1.526	511.852	369.762	200.594	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	332.302	122.074	32.793	2.596	0.381	1.95	-0.114	241.015	91.287	0	0	
1670	1397.264	1397.189	121.856	1.338	2.607	568.995	182.691	228.018	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	384.637	228.314	89.676	2.143	1.145	-0.96	2.195	282.349	102.288	0	0	
1671	1379.434	1379.319	183.028	1.437	0.634	556.721	274.744	28.852	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	294.793	214.02	47.53	1.098	1.776	-2.443	1.253	244.731	50.062	0	0	
1672	1296.787	1295.056	93.232	0.494	1.479	389.765	132.739	82.191	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	245.998	73.61	29.487	1.803	2.964	-1.588	-1.854	76.517	169.481	0	0	
1673	1370.93	1370.526	107.488	0.56	-2.201	443.421	183.972	50.255	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	316.76	106.516	57.362	1.017	2.832	1.706	0.402	127.194	189.565	0	0	
1674	1402.779	1402.706	228.922	0.429	-0.845	866.921	263.338	227.682	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	624.493	182.716	125.169	2.482	2.743	2.515	2.426	301.095	323.398	0	0	
1675	1191.164	1178.329	59.591	1.526	-0.153	498.812	80.225	146.773	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	297.001	162.616	116.85	1.739	1.733	-2.845	0.504	169.515	127.485	0	0	
1676	1205.474	1191.824	153.463	2.774	2.961	655.931	174.465	19.777	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	293.136	89.587	86.793	1.256	0.468	-0.16	-0.796	97.547	195.589	0	0	
1677	1285.947	1281.145	51.748	0.177	-1.007	550.503	136.579	211.25	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	349.216	104.808	84.386	2.552	2.574	-3.065	2.142	189.5	159.716	0	0	
1678	1140.124	1122.077	109.554	0.479	-0.503	581.326	57.346	189.417	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	334.06	171.219	68.709	2.147	2.554	3.072	0.891	209.088	124.972	0	0	
1679	1344.777	1343.262	131.774	0.422	-2.666	583.815	68.115	175.58	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	461.076	118.643	52.012	2.817	0.652	1.1	-1.204	374.607	86.468	0	0	
